symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
IONQ,42.9325,5.381365,58853952.0,20128463.0,17393485824.0,2.9239168435265026,0.9802955665024632,0.9901477832512317,0.7684729064039408,0.5369458128078818,0.8970443349753694,0.7488566746037928,1.0474647725262125
MAAS,16.44,10.335577,2137922.0,193792.0,7269366784.0,11.0320446664465,0.9950738916256158,1.0,0.7192118226600985,0.9310344827586208,0.9352216748768472,0.8414669005615877,1.0233199653035174
IRTC,114.6,3.682258,769602.0,597980.0,3777560320.0,1.2870029097963145,0.9113300492610836,0.9211822660098522,0.8374384236453202,0.9753694581280788,0.9064039408866996,0.8007961440412709,1.0191412220439333
AAON,84.0102,5.9798207,946524.0,1132357.0,6926946816.0,0.8358883285041732,0.9901477832512317,0.7931034482758621,0.8522167487684729,0.916256157635468,0.8862068965517241,0.7850619157402243,1.0075219220188736
CASY,607.705,3.911393,462072.0,494865.0,22460878848.0,0.9337334424540026,0.9261083743842364,0.8226600985221675,0.9950738916256158,0.9950738916256158,0.910591133004926,0.8346426135138374,1.0007931952248608
ACMR,79.97,5.5013165,1198168.0,1144115.0,5569846784.0,1.047244376657941,0.9852216748768472,0.8620689655172413,0.8423645320197044,0.9064039408866996,0.9056650246305418,0.8361846385715045,0.9943785912875742
SECZ,14.415,10.884615,6336167.0,2309528.0,2353474816.0,2.743490011811937,1.0,0.9802955665024632,0.6945812807881774,0.6847290640394089,0.9004926108374384,0.8519495798319328,0.9787356856324414
CRWD,260.54,4.1909986,8925857.0,10143211.0,266775986176.0,0.8799833701576355,0.9458128078817734,0.8078817733990148,0.955665024630542,0.8423645320197044,0.8891625615763546,0.8445006017396629,0.9710241037682252
META,750.47,1.8836675,21380033.0,19078639.0,1911826939904.0,1.1206267386263769,0.7389162561576355,0.8817733990147784,0.9852216748768472,0.8768472906403941,0.8519704433497537,0.8206846673067016,0.9450459993946098
TWLO,292.72,2.878432,2238646.0,2117352.0,44954537984.0,1.0572857040303172,0.7881773399014779,0.8768472906403941,0.9261083743842364,0.9605911330049262,0.864039408866995,0.8768817027433435,0.9246969983967703
