symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
W,117.68,31.765764,8169043.0,3696878.0,15533347840.0,2.2097139802828223,1.0,0.9784366576819408,0.9514824797843666,0.6819407008086253,0.9509433962264152,0.8247947342208757,1.051944459620774
PLTR,162.445,29.283728,117016380.0,40856136.0,389431361536.0,2.8641078539585827,0.9973045822102424,0.9946091644204852,0.967654986522911,0.3773584905660377,0.9284366576819408,0.8144491794550369,1.0341965921275607
ZBRA,359.135,23.143255,1668786.0,970796.0,17106819072.0,1.7189873052628977,0.9865229110512128,0.9595687331536388,0.9919137466307276,0.9514824797843666,0.9746630727762804,0.902762450564604,1.0271540955601064
COHR,333.15,15.620872,6139293.0,5804129.0,65177239552.0,1.0577457875247087,0.9649595687331536,0.8706199460916442,0.9784366576819408,0.7654986522911051,0.914690026954178,0.8132234954651354,1.0197304044888227
AAOI,134.48,22.021593,14309821.0,11796732.0,10791047168.0,1.2130326432778162,0.9838274932614556,0.9191374663072776,0.9245283018867924,0.5121293800539084,0.902156334231806,0.8094447215647472,1.0083468169675178
FN,534.96,17.331232,835281.0,999609.0,19167477760.0,0.8356077226195442,0.973045822102426,0.7789757412398922,0.9973045822102424,0.9649595687331536,0.9091644204851752,0.8237470414683995,1.0064290604992587
TDW,83.11,16.27028,785131.0,746322.0,4133114624.0,1.0520003430154812,0.9703504043126684,0.8652291105121294,0.8301886792452831,0.8436657681940701,0.8928571428571428,0.8079385993450018,0.9989811686067386
UFPT,329.86,23.298317,408377.0,214749.0,2552106496.0,1.9016479704212823,0.9892183288409704,0.9703504043126684,0.9865229110512128,1.0,0.9831536388140162,0.9808868501529052,0.9927322985842228
PAY,44.27,28.244495,2549662.0,1087903.0,5568693760.0,2.3436482848195106,0.9946091644204852,0.9865229110512128,0.7978436657681941,0.7304582210242587,0.926010781671159,0.874154252626178,0.9926663625057344
DORM,147.785,15.7464,998043.0,282990.0,4416227840.0,3.5267783313898016,0.967654986522911,0.9973045822102424,0.9029649595687332,0.9622641509433962,0.96455525606469,0.9666666666666666,0.9811855191002881
AEIS,338.4497,14.194514,688937.0,969954.0,13541595136.0,0.7102780131841304,0.9514824797843666,0.7115902964959568,0.9757412398921832,0.9487870619946092,0.8721024258760107,0.800983591840594,0.9804459013934776
