symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
EAT,248.2,12.114912,1336141.0,1044538.0,10644750336.0,1.279169355255625,0.9543859649122808,0.9403508771929824,0.950877192982456,0.9263157894736842,0.9459649122807018,0.7901954150153714,1.0715463647035892
LITE,951.3254,15.927415,8457835.0,5272230.0,74013114368.0,1.6042234500391674,0.975438596491228,0.9543859649122808,0.9964912280701754,0.887719298245614,0.9635087719298244,0.8374883104830576,1.0569915324834582
NBIS,248.08,28.385864,41872876.0,20202225.0,62987063296.0,2.072686350142125,1.0,0.9719298245614036,0.975438596491228,0.5824561403508772,0.9435087719298246,0.842974293461635,1.0313851951413995
SIMO,246.38,9.991074,1311017.0,1055332.0,8354191872.0,1.2422792069225608,0.9263157894736842,0.936842105263158,0.9333333333333332,0.9228070175438596,0.9310526315789474,0.8602074514109174,1.0067054406923266
CIEN,441.45,13.913765,2228273.0,2700766.0,62488543232.0,0.8250522259240527,0.9649122807017544,0.8491228070175438,0.9719298245614036,0.8771929824561403,0.9170175438596492,0.8439942877485719,1.0017692875346595
CRWV,107.97,19.541632,66010832.0,28433670.0,58905231360.0,2.3215726988461216,0.9859649122807016,0.9859649122807016,0.9087719298245616,0.4350877192982456,0.915438596491228,0.848914753287404,0.9969009963762048
ATRO,88.37,17.968225,1109428.0,731225.0,4360919040.0,1.5172183664398784,0.9789473684210528,0.950877192982456,0.8842105263157894,0.8491228070175438,0.9371929824561402,0.8951370234233964,0.9920878439105362
COHR,358.985,9.256772,6031195.0,5744940.0,70231580672.0,1.049827326308021,0.9157894736842104,0.9157894736842104,0.968421052631579,0.7929824561403509,0.9140350877192982,0.8596997866478162,0.9886188667373416
QNT,69.315,23.644312,3166914.0,3236902.0,17972379648.0,0.9783780911501182,0.9929824561403509,0.8982456140350877,0.8807017543859649,0.656140350877193,0.9036842105263158,0.8458921477239884,0.9860025256889926
CAVA,69.575,14.41374,6556678.0,3389200.0,8103668224.0,1.934579841850584,0.968421052631579,0.9649122807017544,0.8035087719298246,0.6491228070175439,0.902280701754386,0.8483773969558599,0.982908821484697
VICR,224.38,6.401745,827656.0,859432.0,10345428992.0,0.9630267432443752,0.8175438596491228,0.8947368421052632,0.887719298245614,0.9403508771929824,0.870877192982456,0.7983772129185455,0.9808431865088212
SHAZ,67.89,19.989391,1437159.0,1621917.0,2430699776.0,0.8860866493168269,0.9894736842105264,0.8771929824561403,0.8491228070175438,0.7298245614035088,0.896140350877193,0.8422076394813185,0.9800888302617049
