symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
CBRS,255.36,16.613392,12719874.0,6896412.0,60664356864.0,1.844419097930924,0.9932432432432432,0.9763513513513512,0.9797297297297296,0.7567567567567568,0.9609797297297296,0.8532403433548986,1.0436252916024267
NBTX,43.81,14.428084,476452.0,100685.0,2225704192.0,4.7321050802006255,0.9898648648648648,0.9966216216216216,0.831081081081081,0.9527027027027029,0.9567567567567566,0.8605430690262253,1.034281267608202
ARGX,992.785,16.621246,509986.0,327064.0,61739085824.0,1.55928503289876,0.9966216216216216,0.9493243243243245,1.0,0.9932432432432432,0.9804054054054052,0.9138764553330494,1.0266020155880042
FIGR,35.255,12.175714,6660644.0,3761203.0,7884049920.0,1.7708812845251904,0.9864864864864864,0.9662162162162162,0.7601351351351351,0.6047297297297297,0.8959459459459458,0.811027394747867,1.000325428480643
COHR,356.12,9.296262,6623465.0,6005472.0,69671075840.0,1.1029049839879363,0.9695945945945946,0.8783783783783784,0.9695945945945946,0.8175675675675675,0.9224662162162164,0.8620099062111481,0.9963001703132259
SNDK,1781.045,8.528854,14662213.0,13668727.0,260032577536.0,1.0726831401344106,0.9527027027027029,0.8682432432432432,0.9966216216216216,0.875,0.9241554054054054,0.8689832664989865,0.993822927860317
AXTI,96.56,18.275352,11727079.0,10289529.0,6331749376.0,1.139709990612787,1.0,0.8885135135135135,0.9222972972972971,0.6081081081081081,0.90625,0.8403552345547946,0.9923314943107752
SMTC,153.75,9.547555,2530749.0,3457261.0,14321991680.0,0.73200981933386,0.972972972972973,0.7364864864864865,0.9087837837837838,0.7837837837837838,0.8584459459459459,0.7839404013263886,0.9767428765864986
HTHT,46.555,11.162845,3302179.0,1925766.0,14316771328.0,1.7147353312915483,0.983108108108108,0.9628378378378378,0.7972972972972973,0.6993243243243243,0.9104729729729728,0.8834625708410648,0.9705231568126519
VIST,72.21,5.709269,1281216.0,887814.0,7991293440.0,1.4431130844974285,0.9054054054054054,0.9324324324324323,0.7635135135135135,0.8445945945945946,0.8804054054054054,0.8308271245079942,0.9700394036450141
ECO,63.28,4.9593596,474789.0,496051.0,2470745856.0,0.9571374717518965,0.8378378378378378,0.8412162162162162,0.7297297297297297,0.8716216216216216,0.8207770270270269,0.7384701282544477,0.966116494662278
LITE,982.99,6.138378,4063000.0,5316601.0,87092912128.0,0.7642100657920352,0.9256756756756755,0.7668918918918919,0.9898648648648648,0.9087837837837838,0.88125,0.8465479995260344,0.9611211800709436
