symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
RDDT,197.42,13.734299,8196387.0,4822263.0,38005133312.0,1.6996972168461155,0.9889867841409692,0.9052863436123348,0.9625550660792952,0.7775330396475771,0.933259911894273,0.8706299734892248,1.0025981285992027
SPGI,415.505,7.8645453,3237292.0,2096980.0,122989477888.0,1.5437877328348386,0.9383259911894272,0.8700440528634361,0.9713656387665198,0.9317180616740088,0.920374449339207,0.8558205368617062,0.9979018562407387
GH,170.77,13.823906,6663081.0,2585701.0,22644090880.0,2.5768953950978863,0.9911894273127754,0.9691629955947136,0.9537444933920703,0.8370044052863436,0.9605726872246696,0.9282494951349366,0.9976971756457174
ALGN,181.49,7.6070213,1365062.0,1043716.0,12997974016.0,1.3078864365402083,0.9273127753303964,0.7797356828193832,0.9251101321585904,0.9251101321585904,0.875,0.7845775197356343,0.9951249497276151
FRHC,157.11,20.418486,348532.0,136339.0,9629677568.0,2.556363182948386,0.9955947136563876,0.9669603524229076,0.9669603524229076,0.9911894273127754,0.9794052863436122,0.97504786383068,0.9919371091270532
GRND,15.695,9.220597,3844785.0,1534029.0,2789409280.0,2.506331366616928,0.9691629955947136,0.9647577092511012,0.473568281938326,0.5748898678414097,0.8290748898678414,0.7214431751608046,0.9891321728437428
ASTH,49.81,7.3260107,1687367.0,545906.0,2469750016.0,3.0909478921279487,0.9162995594713657,0.9823788546255506,0.711453744493392,0.8678414096916299,0.893612334801762,0.846217018860217,0.9748103996989872
META,612.91,8.808961,43857962.0,16598149.0,1555824902144.0,2.642340540502438,0.9581497797356828,0.973568281938326,0.9933920704845814,0.7709251101321586,0.9518722466960352,0.9545754215951112,0.9745202190423321
FDS,245.475,6.6911526,1782772.0,939642.0,8942930944.0,1.8972885418063477,0.8920704845814978,0.9383259911894272,0.947136563876652,0.9515418502202644,0.9252202643171806,0.9044457630674814,0.9740947905527217
CCEP,106.1,6.0257807,2818137.0,1841473.0,46978646016.0,1.5303710670751078,0.8436123348017621,0.8678414096916299,0.8325991189427313,0.8259911894273128,0.8481277533039647,0.7724283026043169,0.9730648327565294
RGC,8.03,31.855494,2528226.0,151181.0,3970745600.0,16.72317288548164,0.9977973568281938,1.0,0.5837004405286343,0.8149779735682819,0.8974669603524228,0.856065129513817,0.9729149527133063
