symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
AEHR,87.64,21.705315,11568624.0,2510800.0,2756563200.0,4.607545005575912,0.9941348973607038,0.9912023460410556,0.9501466275659824,0.7741935483870968,0.962316715542522,0.8835924272802986,1.0257062091514142
CHRN,28.02,21.773144,636123.0,326019.0,4068919552.0,1.9511838267094863,0.997067448680352,0.9501466275659824,0.8240469208211144,0.8651026392961877,0.9328445747800586,0.8404648721326619,1.0213797910944882
ROAD,104.225,7.0712194,882277.0,634531.0,5892333568.0,1.3904395529926827,0.9472140762463344,0.9090909090909092,0.8621700879765396,0.9090909090909092,0.913049853372434,0.838303268321109,1.0011069937471162
PYPL,55.755,17.699215,74264633.0,15302068.0,49181790208.0,4.853241601069868,0.9882697947214076,0.9941348973607038,0.8973607038123167,0.4310850439882698,0.9164222873900292,0.8684831747123075,0.9858104766893481
MANE,125.545,13.955705,960762.0,658537.0,5245105152.0,1.4589339703008335,0.9824046920821116,0.9149560117302052,0.9472140762463344,0.9178885630498532,0.945307917888563,0.9251899622646836,0.9835262967583639
MWH,30.62,6.2825456,2468620.0,1735852.0,6454342656.0,1.422137371158371,0.9296187683284456,0.9120234604105572,0.6480938416422287,0.6803519061583577,0.8422287390029325,0.7507991006708173,0.9820025873019573
BNY,161.77,4.7055044,4603859.0,3901196.0,111035547648.0,1.1801147648054595,0.8240469208211144,0.8533724340175953,0.873900293255132,0.7976539589442815,0.8416422287390029,0.7511940298507461,0.9810240681298154
MESO,18.16,8.482727,402027.0,188072.0,2347771136.0,2.1376228253009484,0.9706744868035192,0.9618768328445748,0.592375366568915,0.8768328445747801,0.8825513196480939,0.8313408032221395,0.9720756134817231
BLK,1087.005,6.003771,1192220.0,719777.0,176749543424.0,1.6563741269865528,0.9149560117302052,0.9442815249266864,0.9912023460410556,0.9941348973607038,0.9483870967741934,0.963307368851198,0.9664492538039472
RH,188.825,8.178169,1020075.0,923295.0,3573743360.0,1.1048202362191932,0.967741935483871,0.844574780058651,0.93841642228739,0.9296187683284456,0.9149560117302054,0.900791720514099,0.9653401403039176
EVCM,11.9158,8.522774,459295.0,137281.0,2108509184.0,3.345655990268136,0.9736070381231672,0.9853372434017597,0.4897360703812317,0.8709677419354839,0.870674486803519,0.8313284179070846,0.9590018193075672
FRHC,158.58,6.493854,154121.0,155470.0,10096303104.0,0.9913230848395188,0.935483870967742,0.8269794721407625,0.906158357771261,0.9882697947214076,0.8969208211143695,0.8799442310823334,0.958106811676921
