symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
IQV,242.94,13.9387,4675230.0,1621059.0,40546684928.0,2.8840591243131803,0.9914163090128756,0.9698924731182796,0.9763948497854076,0.8559139784946237,0.9673284415524482,0.857258585673738,1.0478629688075454
CLS,350.2,10.0427,7523007.0,2128095.0,40263581696.0,3.5350898338654995,0.9828326180257512,0.9827956989247312,0.9785407725321889,0.8688172043010752,0.970559785869214,0.8831541664597635,1.034764808892048
AWI,178.65,8.12855,1660464.0,445585.0,7624573952.0,3.726480918343301,0.9592274678111588,0.989247311827957,0.9012875536480688,0.946236559139785,0.9568473395172826,0.8881481816890177,1.017099174164684
KNSA,79.44,25.033451,2838856.0,734042.0,6111955968.0,3.867429929077628,0.9957081545064378,0.9913978494623656,0.924892703862661,0.8258064516129032,0.9630462873229036,0.9005262763500919,1.0162361845880368
HCA,418.19,7.33279,2531236.0,1648632.0,92771188736.0,1.5353553734247545,0.946351931330472,0.843010752688172,0.9742489270386266,0.9096774193548388,0.9120944667497348,0.8147187028128354,1.0158075921347112
INCY,129.93,9.304274,5838894.0,1742421.0,25957695488.0,3.351023661904901,0.9763948497854076,0.978494623655914,0.8562231759656652,0.7913978494623656,0.9345957358438322,0.8643640108117753,1.0079241111212935
RGEN,145.34,10.895772,2437089.0,1214336.0,8198300672.0,2.006931360018973,0.9892703862660944,0.9311827956989248,0.9098712446351932,0.8365591397849462,0.93778877659329,0.869959769946756,1.0078783787004113
PRK,206.97,9.30552,391200.0,99231.0,3745347328.0,3.942316413217644,0.9785407725321889,0.9935483870967742,0.94206008583691,0.9935483870967742,0.9779980617471964,0.9628737525031552,0.9968527651792239
TRU,83.8,8.49302,6006838.0,2374232.0,16156640256.0,2.5300130737013062,0.9699570815450644,0.9634408602150538,0.7811158798283262,0.6989247311827957,0.9028049286999862,0.8314316810812915,0.994324359944513
ITRI,107.02,26.232601,6379061.0,688513.0,4745197056.0,9.264982651017483,1.0,1.0,0.965665236051502,0.8602150537634409,0.9791545525866444,0.9740798602044016,0.9921821409402403
NUE,265.62,7.16533,2571226.0,1538245.0,60492550144.0,1.6715321681526676,0.9356223175965666,0.8817204301075269,0.944206008583691,0.8817204301075269,0.9130832064239236,0.8726994458127291,0.9796788704607028
FDS,283.87,6.75818,1457659.0,953213.0,10095990784.0,1.5292059592137328,0.9141630901287554,0.8408602150537634,0.946351931330472,0.9247311827956988,0.8960016613595458,0.8561688391859821,0.9712630777684637
