symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
TEAM,149.07,35.309074,20000013.0,4959923.0,37829177344.0,4.032323284050983,1.0,0.9833333333333332,0.9833333333333332,0.75,0.9658333333333332,0.8720401759750843,1.0366946690696939
ICUI,184.56,10.933463,893762.0,313620.0,4612815872.0,2.849824628531344,0.8952380952380953,0.9571428571428572,0.9607142857142856,0.9857142857142858,0.9390476190476192,0.8708887216834771,1.0086556157276994
ROAD,119.74,19.548716,1962160.0,886657.0,6769469952.0,2.2129865325599414,0.9809523809523808,0.9142857142857144,0.969047619047619,0.9333333333333332,0.9504761904761906,0.8940356160027829,1.006803154539509
CVSA,140.98,13.4557,616642.0,340008.0,4797674496.0,1.8136102679936943,0.9428571428571428,0.8690476190476191,0.95,0.9761904761904762,0.921785714285714,0.8602208959967033,0.9966771647407782
COHR,379.13,13.4373,9996793.0,5620564.0,74172735488.0,1.7786102960485817,0.9404761904761904,0.8642857142857143,0.988095238095238,0.8547619047619047,0.9147619047619048,0.8576867761453706,0.9906536634707992
TWLO,241.28,24.8861,7700637.0,2291825.0,36619997184.0,3.360045815016417,0.9928571428571428,0.9666666666666668,0.9928571428571428,0.9142857142857144,0.9758333333333332,0.9720944100034132,0.9898397943441042
HALO,103.12,20.242538,7529972.0,1899537.0,12231372800.0,3.964109148703079,0.9857142857142858,0.9809523809523808,0.9547619047619048,0.8238095238095238,0.9616666666666668,0.946119593288245,0.989049563865241
ABNB,178.07,17.429443,15503237.0,3797249.0,105685417984.0,4.082754910199463,0.9761904761904762,0.9857142857142858,0.9738095238095238,0.8047619047619048,0.9619047619047618,0.9516079661594792,0.9863625898364231
NTRA,322.1,21.373125,3338583.0,1481516.0,46129672192.0,2.253491018659265,0.988095238095238,0.9166666666666666,1.0,0.9595238095238096,0.9626190476190476,0.9555350551605272,0.9850163435751944
GRAL,69.48,9.589909,1639023.0,660544.0,2981844992.0,2.4813229701579305,0.861904761904762,0.9404761904761904,0.819047619047619,0.911904761904762,0.8858333333333334,0.824740827626512,0.9799540629373453
AXTI,88.58,17.83957,18659623.0,9705472.0,5795185664.0,1.9225878968070795,0.9785714285714284,0.8785714285714286,0.9261904761904762,0.580952380952381,0.8933333333333332,0.8437428480180299,0.9760538700259558
FLR,57.0,16.9231,7381881.0,2717759.0,7961183744.0,2.7161646783250464,0.9738095238095238,0.9547619047619048,0.8642857142857143,0.7166666666666667,0.9195238095238096,0.8928614165421199,0.9746927733646428
