symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
IESC,754.61,32.031006,370013.0,255422.0,15034765312.0,1.4486340252601575,1.0,0.925925925925926,1.0,0.9907407407407408,0.973148148148148,0.9036639383087632,1.025019898286904
AMBA,86.66,16.965862,7187076.0,1675611.0,3801616896.0,4.289227034198271,0.9938271604938272,0.984567901234568,0.8827160493827161,0.7685185185185185,0.9458333333333332,0.8662581523376855,1.0188470748139988
AXTI,60.875,29.686838,24449886.0,9545616.0,3982636288.0,2.561373304771531,0.9969135802469136,0.9691358024691358,0.8981481481481481,0.5092592592592593,0.9186728395061728,0.8243771882613312,1.0165284749115495
MPWR,1426.02,8.34536,1030270.0,921848.0,70060359680.0,1.1176137497721967,0.9351851851851852,0.8518518518518519,0.9969135802469136,0.9783950617283952,0.9226851851851852,0.8344061709884759,1.014241898270144
DXCM,83.925,12.590558,7871393.0,5691222.0,32384391168.0,1.3830760775102429,0.9753086419753086,0.9197530864197532,0.8364197530864198,0.6049382716049383,0.8910493827160494,0.8202811334444959,0.9886612736748615
GVA,124.295,8.157849,1096136.0,904295.0,5437495808.0,1.2121442670809857,0.9320987654320988,0.8858024691358025,0.8333333333333334,0.8611111111111112,0.8890432098765432,0.8263946391652307,0.9824263587581874
MSA,191.83,10.025807,418847.0,314280.0,7405422080.0,1.33271923125875,0.9506172839506172,0.910493827160494,0.9290123456790124,0.9506172839506172,0.932253086419753,0.9042985862206292,0.981582997872686
ETN,415.82,7.4775753,2924698.0,2598616.0,161462910976.0,1.125482949385365,0.9197530864197532,0.8549382716049383,0.9691358024691358,0.8734567901234568,0.9023148148148148,0.8508854604098403,0.9813784869756274
VRT,244.54,7.4901066,7591425.0,6284125.0,94145003520.0,1.2080321444910789,0.9228395061728396,0.8827160493827161,0.925925925925926,0.7469135802469136,0.891820987654321,0.8417164959224117,0.9756737763424933
SPSC,73.0135,10.91219,992958.0,655190.0,2680523008.0,1.5155267937544834,0.9598765432098766,0.9351851851851852,0.808641975308642,0.845679012345679,0.909567901234568,0.8786573177188267,0.9723736200438082
AMZN,270.73,14.959664,94412432.0,48180779.0,2912272515072.0,1.959545568991319,0.9907407407407408,0.9629629629629628,0.9814814814814816,0.5,0.9300925925925926,0.927577914601496,0.966401803985468
NVT,157.6099,8.846609,3332575.0,2164701.0,25488742400.0,1.5395082276951877,0.9382716049382716,0.9382716049382716,0.8888888888888888,0.8117283950617284,0.9157407407407406,0.9041485779402312,0.9642809112280013
