symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
VIRT,67.91,10.982195,1526654.0,1342666.0,5996499456.0,1.1370318455967456,0.9848942598187312,0.8942598187311178,0.9003021148036254,0.797583081570997,0.917522658610272,0.8311503089612858,1.0107208537844858
COIN,186.825,8.398602,15703957.0,8262051.0,49291333632.0,1.9007334861525305,0.9335347432024168,0.9758308157099698,0.9697885196374624,0.6948640483383686,0.9317220543806646,0.8976979260242188,0.9848117941299052
HOOD,108.563,14.15457,37341617.0,25994912.0,97607073792.0,1.4364971499037966,0.9969788519637462,0.9305135951661632,0.9667673716012084,0.4078549848942598,0.908761329305136,0.8681979754086369,0.9777413237680233
MRNA,145.8101,9.365005,63609291.0,11539425.0,58212630528.0,5.512344939197577,0.9486404833836858,0.9939577039274924,0.9546827794561934,0.5770392749244713,0.9285498489425982,0.9043109846715528,0.9776767655867473
DAO,18.48,9.608534,79434.0,80666.0,2229327872.0,0.984727146505343,0.9546827794561934,0.8549848942598187,0.5649546827794562,0.9395770392749244,0.8403323262839878,0.7558029542002452,0.9760864077070521
CVI,39.54,10.354448,829604.0,945682.0,3974980096.0,0.8772547219889985,0.972809667673716,0.7854984894259819,0.7885196374622356,0.7734138972809668,0.850453172205438,0.7812824508517868,0.9694940090291129
SCCO,211.98,6.667338,1018001.0,1265976.0,178983976960.0,0.8041234588965351,0.8882175226586103,0.7462235649546828,0.9607250755287008,0.9244712990936556,0.8566465256797583,0.7941473490505729,0.9676731244895498
ERO,38.74,7.5513635,2240199.0,1217766.0,4040684032.0,1.839597262528269,0.9154078549848944,0.9697885196374624,0.7009063444108762,0.7311178247734139,0.8731117824773414,0.826349980945002,0.9648500780908706
TGTX,56.07,10.897939,3353989.0,2386570.0,8582581760.0,1.4053595746196423,0.9818731117824774,0.9214501510574018,0.8670694864048338,0.7039274924471299,0.9099697885196374,0.8937516085481365,0.9640579856066677
ROST,241.315,5.38233,4092722.0,3012974.0,77409288192.0,1.358366185702233,0.8036253776435045,0.918429003021148,0.9486404833836858,0.8580060422960725,0.8782477341389728,0.8458320700954062,0.9582858645803578
NMM,89.43,4.8222466,165452.0,115662.0,2542013696.0,1.4304784631080216,0.743202416918429,0.9274924471299094,0.8066465256797583,0.9879154078549848,0.8448640483383685,0.7925766895765615,0.9554177020533912
TEM,72.675,9.040441,9980777.0,6436427.0,13113096192.0,1.5506704263095037,0.9425981873111784,0.9425981873111784,0.8851963746223565,0.5558912386706949,0.8924471299093656,0.8804114147556309,0.9530588438663468
