symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
MANH,204.02,21.317717,2837843.0,650409.0,12070761472.0,4.363166868847141,0.9975,0.99,0.9825,0.95,0.987125,0.8524059736134065,1.0725853075335456
LAD,427.48,19.3045,1640357.0,294998.0,9749031936.0,5.560569902168829,0.995,0.995,0.995,0.9975,0.99525,0.9013311845521664,1.0497250588116218
CAKE,101.14,13.627678,5373611.0,1339893.0,5025177600.0,4.010477702323992,0.98,0.9875,0.9375,0.865,0.962625,0.8654444884738293,1.0374573555166975
GKOS,161.66,6.82614,2997255.0,995580.0,9494924288.0,3.0105616826372565,0.9275,0.96,0.92,0.915,0.936125,0.8458156242134279,1.0214484704179358
CBZ,54.9,17.5589,15117537.0,789132.0,2945315584.0,19.157171423792217,0.99,1.0,0.8875,0.85,0.959,0.8853775235727904,1.0210768835705917
HURN,170.37,40.372406,1442007.0,288245.0,2762009344.0,5.002712969869382,1.0,0.9925,0.9925,0.985,0.994375,0.986701898360922,1.0010757572597784
SBAC,186.29,6.4940267,1597393.0,932314.0,19758479360.0,1.7133637379681097,0.925,0.8225,0.9325,0.9375,0.891875,0.8063848635992962,0.9989457720173583
GRMN,294.83,16.235,3141680.0,845198.0,56859791360.0,3.7170935094498567,0.9875,0.9825,0.9875,0.9575,0.98275,0.9736777687017876,0.996033744191268
EXLS,35.99,17.884052,7620699.0,2622862.0,5498657792.0,2.905489880901092,0.9925,0.9525,0.805,0.65,0.90675,0.8592633500966926,0.981007186277911
CLH,326.34,7.46533,1352168.0,529603.0,17245773824.0,2.553172848341116,0.9525,0.925,0.9775,0.9875,0.951375,0.9416188226717672,0.9808680343591956
EDU,58.58,15.3377,1439152.0,605537.0,9765996544.0,2.3766541103186096,0.9825,0.915,0.87,0.88,0.926125,0.9041073447295664,0.9752389607923959
GEHC,71.9,12.150991,15064616.0,5434822.0,32706719744.0,2.7718692534916505,0.9775,0.94,0.8725,0.645,0.910125,0.8777372956064011,0.9735120432492834
