symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
NIQ,16.35,39.982876,5290913.0,1573233.0,4825479680.0,3.3630828999900206,1.0,0.9823008849557522,0.7743362831858407,0.5530973451327433,0.9039823008849556,0.7897991913862878,1.0242773155487301
SEZL,127.5614,8.102882,628418.0,693216.0,4295632384.0,0.906525527396944,0.9380530973451328,0.9070796460176992,0.9292035398230089,0.8982300884955752,0.9214601769911503,0.8307752318737497,1.0153085963988908
ALMR,35.715,27.599146,487405.0,285808.0,2475448832.0,1.7053581425292503,0.995575221238938,0.9646017699115044,0.8938053097345132,0.8761061946902655,0.952433628318584,0.9105336244282064,0.999225302130667
BX,147.815,4.344909,3653800.0,5132003.0,183971643392.0,0.7119637303407655,0.7876106194690266,0.8451327433628318,0.827433628318584,0.6814159292035398,0.8050884955752212,0.6747311827956989,0.9991436907238302
IMOS,59.435,12.03582,144011.0,120091.0,2066608768.0,1.1991822867658692,0.9778761061946902,0.9336283185840708,0.8362831858407079,0.9690265486725664,0.9331858407079648,0.878287742948865,0.9978458316008014
CIB,99.61,8.912733,416837.0,369016.0,23633989632.0,1.1295905868580225,0.9424778761061948,0.9247787610619468,0.9026548672566372,0.9380530973451328,0.9278761061946904,0.8956417453810966,0.9819331727865677
MELI,1926.31,5.589424,281128.0,493109.0,97657757696.0,0.5701133015215702,0.8805309734513275,0.7654867256637168,0.995575221238938,0.995575221238938,0.8747787610619469,0.8054098647533812,0.9804537253722219
APO,140.28,6.2566233,2329993.0,4081006.0,80797319168.0,0.5709359407949902,0.9026548672566372,0.7743362831858407,0.9070796460176992,0.7168141592920354,0.8400442477876106,0.7519641478049071,0.9785888123721205
SEPN,45.34,16.705282,371020.0,403024.0,2043724672.0,0.9205903370518878,0.986725663716814,0.911504424778761,0.8539823008849557,0.8628318584070797,0.9214601769911503,0.901657458563536,0.9717113753687314
ZLAB,26.11,10.776415,1162903.0,881625.0,2931271168.0,1.3190449454132993,0.9646017699115044,0.9424778761061948,0.668141592920354,0.6902654867256637,0.8701327433628318,0.8112673710388411,0.971346255740239
AXON,632.28,6.028543,636067.0,1090477.0,51364794368.0,0.5832924490842081,0.8938053097345132,0.7876106194690266,0.9823008849557522,0.9778761061946902,0.8827433628318584,0.8385084188114612,0.96774884294944
KKR,110.36,6.289125,2490805.0,4518322.0,101927452672.0,0.5512677051347823,0.9070796460176992,0.7477876106194691,0.8628318584070797,0.668141592920354,0.8185840707964602,0.7333717476222477,0.9673883033895249
