symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
IMOS,72.53,13.452211,201341.0,102280.0,2521933568.0,1.9685275713727024,0.9977426636568849,0.9705882352941176,0.8939051918735892,0.9728506787330317,0.9649819208808719
AAMI,79.15,8.29115,729834.0,468557.0,2820034560.0,1.5576205242905345,0.9616252821670429,0.9253393665158371,0.8510158013544018,0.9049773755656109,0.9211385248664494
LMND,78.7,10.0392,2349816.0,1630736.0,6045795840.0,1.440954268502075,0.9841986455981941,0.9004524886877828,0.8781038374717833,0.8031674208144797,0.9155654065758966
NBTX,41.1,7.031242,262122.0,80349.0,2087295616.0,3.262293245715566,0.9367945823927766,0.9886877828054299,0.698645598194131,0.9660633484162896,0.9102542822998273
QLYS,158.26,6.8458004,1007873.0,864232.0,5573443584.0,1.166206527876774,0.927765237020316,0.832579185520362,0.9187358916478555,0.9117647058823529,0.8910441968070437
GFL,40.49,8.03096,7406884.0,2901559.0,14615728128.0,2.5527256209506684,0.9548532731376975,0.9819004524886877,0.7268623024830699,0.5904977375565611,0.882286038221505
STEP,43.95,6.856308,2367612.0,1276816.0,5539287040.0,1.8543094698061429,0.9300225733634312,0.9615384615384616,0.708803611738149,0.748868778280543,0.8786939623913466
LEU,174.23,7.46314,897333.0,905524.0,3427590912.0,0.9909544087180461,0.9480812641083521,0.7330316742081447,0.9367945823927766,0.916289592760181,0.8673774041653473
ENLT,89.03,5.661045,302049.0,225798.0,12442634240.0,1.3376956394653627,0.8577878103837472,0.8823529411764706,0.8171557562076749,0.9479638009049773,0.8672767943781089
CHRN,18.25,10.673137,414198.0,301447.0,2650170624.0,1.3740325828420916,0.9887133182844243,0.8914027149321267,0.6072234762979684,0.8257918552036199,0.8620644924057486
PTRN,28.43,7.567158,2951446.0,1665988.0,5642471936.0,1.7715889910371503,0.9503386004514672,0.9524886877828054,0.6297968397291196,0.6221719457013575,0.8541661133979551
RMD,218.4,4.18356,3000575.0,1443039.0,31680313344.0,2.079344355904449,0.6930022573363431,0.9751131221719457,0.9006772009029346,0.8936651583710408,0.8533423388455921
VRT,318.47,5.96945,6415191.0,6241688.0,122327130112.0,1.027797448382553,0.8781038374717833,0.7601809954751131,0.963882618510158,0.8122171945701357,0.8473979346904589
AXTI,63.52,12.186509,11890270.0,10946403.0,4155680768.0,1.0862262242674603,0.9932279909706546,0.7895927601809954,0.8758465011286681,0.47285067873303166,0.8464416310021143
CDLR,23.64,6.63058,139333.0,88883.0,2280574720.0,1.5676001035068574,0.9119638826185101,0.9298642533936652,0.5372460496613995,0.9321266968325792,0.8453017272197992
TENB,41.29,6.9689183,5521180.0,3644854.0,4553129984.0,1.5147876979434567,0.9345372460496614,0.916289592760181,0.6952595936794582,0.5565610859728507,0.8424974209166215
ONC,309.46,3.9677467,401562.0,254698.0,32106850304.0,1.576620154064814,0.654627539503386,0.9321266968325792,0.9322799097065463,0.9932126696832579,0.8411412316272229
BELFB,277.45,3.937218,459186.0,285463.0,3946090240.0,1.6085657335626684,0.6523702031602708,0.9366515837104072,0.927765237020316,0.9864253393665159,0.8403532067454521
BLTE,154.02,5.0398955,209878.0,187165.0,6173905920.0,1.121352817033099,0.801354401805869,0.8122171945701357,0.8848758465011287,0.9819004524886877,0.8399152732806962
PCAR,125.91,5.36402,3594417.0,3035196.0,66264702976.0,1.1842454325849139,0.837471783295711,0.8461538461538461,0.8645598194130926,0.7760180995475113,0.8397827441447148
VRNS,45.67,6.556224,3568963.0,2444847.0,5363837440.0,1.4597899173240698,0.90744920993228,0.9027149321266968,0.7042889390519187,0.6425339366515838,0.8386686311961838
NTAP,163.55,6.084196,3041487.0,3062259.0,32042702848.0,0.9932167723239609,0.8848758465011287,0.7398190045248869,0.90744920993228,0.8212669683257918,0.8322597366781407
PENG,67.71,10.151289,2866927.0,2978700.0,3558848000.0,0.9624759123107396,0.9864559819413092,0.7058823529411765,0.8600451467268623,0.669683257918552,0.8312957723460976
WDC,577.46,7.1354403,7428356.0,8365480.0,199040155648.0,0.8879772589259672,0.9413092550790068,0.6221719457013575,0.9909706546275395,0.8371040723981901,0.8291229584384544
QNT,83.17,11.547748,5262339.0,5561520.0,21564780544.0,0.9462051741250593,0.9909706546275395,0.6855203619909502,0.8961625282167043,0.6063348416289592,0.8266378456227081
