symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
AVAV,191.37,10.977727,3540149.0,1458768.0,9684858880.0,2.426807415572593,0.9932126696832579,0.9841628959276018,0.9411764705882353,0.8710407239819005,0.967420814479638
ABVX,143.725,8.422607,3155681.0,1978219.0,11464971264.0,1.5952131690171816,0.9728506787330317,0.9592760180995475,0.9049773755656109,0.8054298642533937,0.9377828054298643
HONA,240.0,5.5919785,3023551.0,2047841.0,76065538048.0,1.4764578890646296,0.8981900452488688,0.9524886877828054,0.918552036199095,0.8597285067873304,0.917420814479638
FIZZ,33.71,8.741933,952255.0,331480.0,3156338176.0,2.8727374200555085,0.9841628959276018,0.9864253393665159,0.6266968325791855,0.8461538461538461,0.8996606334841629
MRNA,79.295,9.372412,10406829.0,7407793.0,31463165952.0,1.4048487855964658,0.9864253393665159,0.9411764705882353,0.8438914027149321,0.5271493212669683,0.8961538461538463
PLBL,10.33,19.009212,797998.0,71208.0,3784782336.0,11.20657791259409,0.997737556561086,1.0,0.5101809954751131,0.8891402714932126,0.8901583710407239
MSTR,101.19,8.352076,25966856.0,20932368.0,36202598400.0,1.240512110239988,0.9705882352941176,0.918552036199095,0.8642533936651584,0.4004524886877828,0.8740950226244343
NOC,545.515,4.916819,928003.0,927827.0,77481394176.0,1.0001896905349812,0.830316742081448,0.832579185520362,0.9660633484162896,0.9773755656108597,0.8729638009049774
CRSP,59.25,6.5264316,2213002.0,1716355.0,5835184640.0,1.2893614665963626,0.9457013574660633,0.9321266968325792,0.7149321266968326,0.7217194570135747,0.8723981900452489
ESLT,805.755,6.023188,96572.0,114308.0,37748396032.0,0.8448402561500508,0.9253393665158371,0.7149321266968326,0.9886877828054299,1.0,0.8718325791855203
PJT,163.19,4.66265,517871.0,404024.0,6657842688.0,1.2817827653802745,0.7986425339366516,0.9276018099547512,0.8529411764705882,0.9570135746606335,0.8704751131221721
THC,206.7822,8.149686,1273365.0,1470413.0,17811597312.0,0.8659913915342152,0.9660633484162896,0.7330316742081447,0.9298642533936652,0.8846153846153846,0.8691176470588234
