symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
LAD,428.76,19.661749,1017030.0,294998.0,9778223104.0,3.4475826954759015,0.9924242424242424,0.9924242424242424,1.0,0.9873737373737373,0.9934343434343436
HURN,170.15,40.191143,845192.0,288245.0,2758442496.0,2.93220003816198,1.0,0.9873737373737373,0.9924242424242424,0.9722222222222222,0.9912878787878787
MANH,206.17,22.596182,1770741.0,650409.0,12197965824.0,2.7225038398915142,0.9974747474747475,0.9797979797979798,0.9823232323232324,0.9318181818181818,0.9816919191919191
GRMN,299.15,17.930326,2104789.0,845198.0,57692934144.0,2.4902910323971423,0.98989898989899,0.9696969696969697,0.98989898989899,0.9393939393939394,0.9777777777777779
CBZ,54.99,17.751608,11012925.0,789132.0,2950143744.0,13.955745046456107,0.9873737373737373,1.0,0.8712121212121212,0.8131313131313131,0.9511363636363636
CLH,332.0,9.329201,814555.0,529603.0,17544882176.0,1.538048311659866,0.9570707070707071,0.9166666666666666,0.9797979797979798,0.9747474747474747,0.9492424242424243
CAKE,99.51,11.796427,3674199.0,1339893.0,4944190464.0,2.742158515642667,0.9696969696969697,0.9823232323232324,0.9065656565656566,0.8257575757575758,0.9470959595959596
CHEF,111.69,11.489322,879989.0,523481.0,4554453504.0,1.681033313530004,0.9671717171717171,0.9292929292929293,0.9166666666666666,0.9166666666666666,0.9387626262626262
STX,803.97,7.5832973,6522048.0,4632424.0,180273381376.0,1.407912574496635,0.946969696969697,0.9015151515151515,0.9949494949494949,0.8914141414141414,0.9351010101010102
MBIN,55.93,14.681156,236680.0,155011.0,2569167360.0,1.526859384172736,0.9797979797979798,0.9116161616161617,0.8409090909090909,0.9419191919191919,0.9243686868686869
LFUS,417.8425,6.578883,468198.0,378286.0,10566778880.0,1.2376825999376133,0.9191919191919192,0.8560606060606061,0.9772727272727273,0.9848484848484849,0.9152777777777779
TER,340.2401,6.1095023,5843156.0,4317636.0,53261922304.0,1.3533229758136165,0.9040404040404041,0.8838383838383839,0.9570707070707071,0.8308080808080808,0.9002525252525253
EDU,57.6,13.408146,804616.0,605537.0,9602618368.0,1.3287643859912772,0.9747474747474747,0.8813131313131313,0.8232323232323232,0.8434343434343434,0.898611111111111
ABG,253.58,5.2242813,388365.0,266590.0,4721355264.0,1.4567875764282232,0.8383838383838383,0.9065656565656566,0.9267676767676768,0.9823232323232324,0.8943181818181818
ASH,73.025,7.3739142,1746776.0,1019568.0,3343652352.0,1.7132511024276948,0.9444444444444444,0.9343434343434344,0.7752525252525253,0.8156565656565656,0.8941919191919192
GEHC,71.41,11.386683,9998323.0,5434822.0,32483823616.0,1.8396780980131455,0.9646464646464646,0.9393939393939394,0.8434343434343434,0.5883838383838383,0.8939393939393938
AN,233.67,6.054553,420149.0,397988.0,7818947584.0,1.0556825833944743,0.8914141414141414,0.8181818181818182,0.9318181818181818,0.9696969696969697,0.8816919191919192
BXP,74.74,6.832474,2401719.0,1459926.0,13326995456.0,1.645096395296748,0.9267676767676768,0.9242424242424242,0.7651515151515151,0.7752525252525253,0.8784090909090909
EXLS,35.89,17.556498,3685127.0,2622862.0,5483379200.0,1.405002245638543,0.9848484848484849,0.898989898989899,0.7904040404040404,0.5959595959595959,0.877020202020202
BLKB,43.725,21.694958,745920.0,807496.0,2008381184.0,0.9237445139047128,0.9949494949494949,0.7651515151515151,0.8585858585858586,0.7853535353535354,0.8662878787878788
WING,141.8855,5.2016783,1908328.0,1247655.0,3863904256.0,1.529531801659914,0.8358585858585859,0.9141414141414141,0.8333333333333334,0.8611111111111112,0.8652777777777777
ADBE,264.59,6.1845345,6005589.0,6365021.0,105174523904.0,0.9435301156115589,0.9116161616161617,0.7752525252525253,0.9419191919191919,0.7525252525252525,0.854040404040404
TEVA,34.8025,9.891068,12267498.0,5929377.0,40524972032.0,2.06893540417484,0.9595959595959596,0.9595959595959596,0.6843434343434344,0.45202020202020204,0.8537878787878788
NEO,15.49,15.597016,5122454.0,2570654.0,2016980352.0,1.9926656796286082,0.9823232323232324,0.9545454545454546,0.5984848484848485,0.45454545454545453,0.8430555555555556
QURE,40.66,10.911075,2401886.0,2194036.0,2795549696.0,1.0947340882282697,0.9621212121212122,0.8333333333333334,0.73989898989899,0.6363636363636364,0.8400252525252525
GPI,372.08,6.111505,145530.0,192255.0,4427079680.0,0.7569634079737848,0.9065656565656566,0.6464646464646465,0.9671717171717171,0.98989898989899,0.8359848484848484
E,53.78,7.067488,410746.0,410196.0,78034853888.0,1.0013408224361038,0.9318181818181818,0.7954545454545454,0.7171717171717171,0.8661616161616161,0.8345959595959596
TM,194.9,4.616205,531222.0,507660.0,230782091264.0,1.0464129535515896,0.7828282828282829,0.8080808080808081,0.8787878787878788,0.946969696969697,0.8272727272727274
