,symbol,HotScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore
209,BWXT,0.8500870635347945,158.91750000000002,4.7861335,1.1259814859205444,0.8593761811305275,0.7861484041660154,0.8949093842862188,0.9517158182376064
686,LBTYB,0.849940024293957,12.379999999999999,12.5454555,4.506551398081859,0.9110081992104464,0.9889766170665046,0.42843911327057393,0.9925751594290921
540,HAS,0.8499190387471964,91.125,7.2851952125,2.4230516342415047,0.8285129047700199,0.9549466839957886,0.7583644083645259,0.7403530100625828
1208,TTAN,0.8498957308662776,82.89769230769231,6.119054084615385,1.6413926883771321,0.8798166567904697,0.849479809974183,0.8044628010117342,0.8374940729630218
819,NBTX,0.8498929377920162,42.53328048780487,8.170194580487806,1.9246564940334947,0.8697486469667527,0.8882873827201193,0.6924291039281453,0.9609450661598188
347,DIOD,0.8498750745500258,104.27613636363635,5.901927118181818,1.6540498902272989,0.8278847363270153,0.8668144192100773,0.8283420995802541,0.9106195019599261
893,ORA,0.8497435820810422,107.1525,6.7612961,1.1315119963552365,0.9340834178991777,0.7218029286221086,0.8888527247569922,0.9241281584719363
993,RARE,0.8496632512382535,33.157,7.99521314,1.7320616527167616,0.9496945048959301,0.9380900245109227,0.62791665072815,0.6335533580022501
276,CME,0.8496186246398746,244.92499999999998,5.2621685142857135,0.9593588961662526,0.8627713845677233,0.7857273074975678,0.9330590009092592,0.8603228223517091
367,DRD,0.8495456015363897,28.45357142857143,10.5207675,0.991529156204478,0.9481210326268307,0.8474385666165121,0.6678480488121743,0.8753013203878501
899,OSIS,0.8494681055894642,211.04,3.4154878,1.4056838676133685,0.7746308027032751,0.8636136087952713,0.8928316999441631,0.9751622157614033
23,ADIG,0.849236641221374,28.9,6.918235,2.850224783283624,0.9033078880407124,0.9821882951653944,0.5699745547073791,0.7531806615776081
484,FTAI,0.8491982917799241,222.9904590909091,6.144814031818182,1.0520646546361616,0.8575437567848428,0.7870452450199953,0.91617961399206,0.9035621834981871
182,BLTE,0.8489405217596606,164.64333333333335,5.287934113333334,0.9924444045349267,0.7940667361477143,0.8396440189659276,0.8935317622979287,0.9843540501030034
1027,ROST,0.8489183179495767,240.00727272727272,4.811243872727273,1.3622036505519735,0.7161577651257843,0.9174165767705342,0.9493319643244827,0.8730090542096868
1026,ROP,0.8486065258305612,366.40472,6.39981054,0.7376653187671712,0.9088061354940111,0.697020555961891,0.9612465643164496,0.9431787095770543
1339,YUM,0.848412183121961,152.12166666666667,4.2429078,1.3506486234005113,0.8283561057486523,0.8088069370500223,0.9218610377680628,0.9103291058881241
1201,TRVI,0.8481979318629707,18.875416666666666,9.306937383333333,2.2611455740053406,0.9555215733949586,0.9505172617464845,0.5941120233343246,0.6226193489660077
1265,VPG,0.8480637813211844,150.71,6.066585,1.2041304025929156,0.8246013667425968,0.8610478359908884,0.8291571753986332,0.9225512528473804
30,AEM,0.8480008681810477,183.6334117647059,7.536532632352942,1.0305862826436814,0.8173504934496144,0.848268058585639,0.9164222860883967,0.817499177510297
1144,SUPN,0.8479581614195713,48.22071428571428,7.737338157142857,1.7907744136115045,0.8959145427647582,0.8723757687704853,0.7332012344098707,0.8241630550026191
45,AJG,0.8479568903495561,251.17284285714285,5.438181571428571,1.327559759115508,0.8299811705482928,0.8145442602573383,0.9170686733741833,0.8895925489274871
1264,VOYG,0.847821902147244,34.715,19.781530749999998,1.008053228109461,0.9832597837509557,0.8778846614985615,0.6996404077717908,0.5649326475555487
613,IP,0.8478038318954125,41.62,9.786346533333335,1.3902199650713039,0.9759499845699572,0.8933627747717936,0.7265007596514571,0.48244214195508456
1101,SN,0.8470247763655665,180.724,7.4522834200000005,1.257921920593792,0.8519247586163761,0.7934497365816393,0.9264829278845008,0.8584711746936096
798,MSTR,0.8468632460549769,110.10101428571429,7.414040284415584,1.3369945431899255,0.8814031830662981,0.8991320236004438,0.8694122498339263,0.497934737548321
226,CAVA,0.8467886738643114,70.32205,10.89990444,1.5211328043169492,0.9267160560208081,0.8610287297429766,0.7818520823735219,0.647075823722824
333,DAVE,0.8467769045516503,396.61350000000004,5.74234455,1.0257548098199039,0.8035425627932282,0.7846589342192163,0.9658768072226194,0.9773101915277103
895,ORKA,0.8464175781355849,91.97125,7.6857951125,0.8390269763090736,0.9058877720388048,0.7988115111230533,0.833550243278998,0.8306278037313504
340,DEO,0.8463470280713716,92.8,4.94176,3.0596813860702503,0.7785714285714286,0.9498806682577564,0.7904761904761904,0.8329355608591885
442,FCNCA,0.8462428531370572,2174.235,4.901536428571428,1.2606163316225139,0.7902909748893379,0.7722843684956285,0.996707414761595,1.0
168,BIIB,0.8462167920001533,209.244,5.182167789999999,1.0354350681277198,0.8454590031402095,0.7981271915908721,0.9055476883789755,0.8985208616847983
841,NOC,0.8458754944264483,542.9915384615384,4.684934930769231,1.239473801632137,0.7540739955350316,0.83358176047541,0.9631563237251987,0.9756471507775395
1236,URGN,0.8455357401291145,44.8716125,11.581783487500001,1.691327746769176,0.8827608035714578,0.8922701205481504,0.7230260591909891,0.7966970484905374
9,ABG,0.8453760902949666,246.37875,4.598132825,1.6052900168833868,0.7208854189031954,0.9069823574599583,0.8864199430721201,0.983383799534388
157,BELFA,0.845163631313899,247.06686086956523,6.357097369565218,1.2580379812075346,0.8163761569767173,0.7960833537080727,0.9079141159732163,0.9921997937957923
1212,TW,0.8450136920390243,99.06625,7.563793025,1.140232520932217,0.8997328860714922,0.8462495816364142,0.7889210663627257,0.7613561506871189
1350,ZYME,0.8448463635762019,29.1638375,7.0499500125,1.287076287414139,0.9397331522010989,0.8910514010551318,0.6133459472722476,0.8140258048207164
1260,VKTX,0.8447833732617483,38.845,7.5984604777777776,1.7300384647780895,0.9301349495613037,0.9242695710339608,0.659174472045767,0.6390689664425239
689,LDOS,0.8445235695171501,116.41363636363636,6.915633818181818,1.3686277642440876,0.8518377452292664,0.855588437699112,0.8188638076602324,0.8315164396017131
939,PLBL,0.8444738226115329,8.857784615384615,13.735110873076923,7.34774550943211,0.9447418267714667,0.976194111803149,0.4304091374475687,0.8606441662090378
1001,RDNT,0.8443866894531036,72.76103529411765,5.713187764705882,1.4492824978706484,0.8332703466078857,0.9129804903039461,0.7355749898770888,0.860838985585447
1250,VEEV,0.8442927734762717,256.4525,7.61085475,1.656787465435665,0.8834989440287454,0.72675992637349,0.9505409344151066,0.9059398195246806
1147,SW,0.844206933206823,48.083333333333336,10.005352666666667,1.1948140708543615,0.9797517627115854,0.8477126208003719,0.7655921337041525,0.5147597223680748
730,MAAS,0.8441898278598416,18.85409090909091,14.067949599999999,1.5642880865904984,0.9269467520889866,0.9044792440958279,0.5786986103899484,0.8745100711716701
990,RACE,0.8441628474464772,378.80875000000003,5.183289775,0.8253990858370133,0.7272708876233516,0.8456022829725963,0.9746910591413109,0.9871902590963332
827,NET,0.8441273807958104,304.89050000000003,6.2576616318181815,1.0448826593229745,0.7995195370207867,0.8202977417364642,0.956277643426298,0.8593580454551297
187,BNS,0.8440743903029635,92.15777777777777,6.0992130666666675,0.9549246255470246,0.8224842199439508,0.8816216214298371,0.8463302651249438,0.7837129279714892
734,MANH,0.8440624761711133,180.87025,9.861984685,1.398403194398687,0.8449878526974153,0.7805665154932477,0.9056515462037595,0.9398813806362932
1079,SION,0.8440040592036877,47.08076923076923,6.124089461538461,1.2336855496901058,0.8743720343924744,0.9054124506811262,0.6663442530378502,0.8781063882035749
996,RBLX,0.8438638033014941,47.71875,10.45489555,1.1367780384605009,0.9739390837191183,0.8406822077873708,0.794751180003805,0.49796115273461916
127,AXON,0.843840803588487,587.800859375,6.9190307156249995,0.8824191484177775,0.8471565903137994,0.7229368408337293,0.9849014630021746,0.9732781008641699
623,ISRG,0.8438222702491741,401.13666666666666,5.485448233333333,1.0846136196607898,0.8081531571324618,0.7983317592888795,0.9575844696531124,0.9003565557108228
1139,STX,0.8437757353850134,895.6175840000001,6.61267097,0.8333997881075409,0.8162920843873323,0.7661880909549066,0.9887025812203077,0.921671577711682
1284,WAY,0.8437046092900449,22.972272727272728,9.055618227272728,2.1595116709139046,0.9796793217010156,0.9667447438613866,0.5596881695573666,0.5051855243173077
994,RBA,0.8436846662315268,85.5911111111111,4.2395707555555555,1.1542507210894524,0.8435794774414712,0.902807367297792,0.7355258456282002,0.8534410144714468
1008,RGEN,0.8436119098011581,164.1483064516129,6.992886006451613,1.1612115802187006,0.7982765397507346,0.8538081313076752,0.8848890461917266,0.8840446569236937
1106,SNOW,0.8433212188391677,300.88,9.789960859999999,1.4003143683214794,0.9005573863518123,0.7537000754451638,0.9549475708069461,0.7334159304883683
1006,REZI,0.8432695848432333,32.79375,6.4243112,1.127841310630857,0.9168118424449249,0.9161628904683833,0.6541133462503724,0.7090575907350098
335,DDOG,0.8432691388170678,251.68545833333334,8.094391516666667,0.8298067757108392,0.9057296143499322,0.7239642400990025,0.9637982686034409,0.8011663603925245
174,BKNG,0.843255120975391,189.779,6.903090059999999,1.4090651413356399,0.8716392140977309,0.8237019880331982,0.9255882131227257,0.6476805760502082
683,LB,0.8432320243990414,85.38951538461538,8.023697765384615,0.9897217120022153,0.9263247197363318,0.72456698767505,0.853538126715287,0.947123014620004
608,INVX,0.843023591931148,31.865999999999996,12.660239,1.4775709093428175,0.9199475068125178,0.9014331413166324,0.6149288017918939,0.8255460472756664
924,PCTY,0.8429536434537819,138.68,6.545781,1.39201370016202,0.8894849785407726,0.7924731182795699,0.8261802575107297,0.8903225806451613
790,MRX,0.8429533123937104,69.10166666666666,13.062808922222223,0.8129184375697869,0.9409126034722711,0.7693831256311263,0.805449464705823,0.8325991426635665
213,BZ,0.8427326855884703,18.2615625,13.473700375,3.4570013738990557,0.9399528594987799,0.9771848563787063,0.6155062934381238,0.48633226343725255
697,LGND,0.8427007780797979,283.83142857142855,3.9018056571428574,3.0869121726941273,0.6953151605936786,0.9261481927095694,0.8864438376099406,0.9789983690167301
488,FWONA,0.8426925763949841,91.99833333333333,4.318325933333333,0.8643712351544984,0.7919212325427331,0.8969986784096525,0.7637986810999129,0.9881087134166643
836,NIQ,0.8426762490361233,14.039491666666668,26.381636858333334,2.6866135821577237,0.9708191391270993,0.9305480280642219,0.6158726106888336,0.5402321838139423
672,KRMN,0.8425810644417069,52.34318181818182,8.019446372727272,1.110529594815411,0.946875839539394,0.8493595796664649,0.7519809689414323,0.6350247393136971
19,ACMR,0.8425135365186941,107.36285714285714,11.007645542857144,1.0543240637432703,0.9341412034115226,0.743391231507365,0.8545841861536695,0.844603470663497
977,PVLA,0.8424421026630821,148.59362222222222,8.817344744444446,1.1506558136944702,0.9310493478072007,0.6822456312953947,0.9007645637962882,0.9763594721791606
455,FIVE,0.8422713746201206,249.73000000000002,4.55561844,0.8787997247936756,0.8939191912516946,0.7026846138865385,0.9466159393281742,0.9413685495610415
29,AEIS,0.8422486801893896,330.9921,11.046218,0.9264924233456451,0.8829523059166686,0.7069226043378875,0.9574151561021313,0.9430943037986862
717,LRCX,0.8421506062042076,365.3751315789474,9.588439352631578,1.0642847439834044,0.8788812632076345,0.7851539273786031,0.9496365557853815,0.6981097834194816
308,CRSP,0.8421237838469857,59.546351351351355,7.5720252216216215,1.0873586338097299,0.8902669377216906,0.8698195048172276,0.7587119014025735,0.7435114867784964
435,FAF,0.8421160573706178,74.79698,8.46429694,0.7701585060872176,0.9664629422582353,0.7299346601038247,0.8274032327555624,0.8289624999278447
1161,TDW,0.8420205004450554,88.04923076923077,8.446792638461538,1.110273050700098,0.9123761435422358,0.7509970414309841,0.8399825095766233,0.9184338378910382
716,LQDA,0.8420123321003956,80.16936,5.94573228,0.8371143040058346,0.8716498173463723,0.8451533287812566,0.8143296735286334,0.7826529624999886
355,DLO,0.8417506368507035,14.619975,12.50461825,3.70684338011287,0.986551067713968,0.9908716877031379,0.5163184534875862,0.4638898175719931
1306,WLYB,0.8417333333333332,54.28,4.5857363,260.4717741935484,0.7413333333333333,1.0,0.6613333333333333,1.0
785,MPWR,0.8416198718234255,1391.6969230769232,6.744572184615384,0.9741122988091214,0.8489374693494298,0.7029228310634057,0.9968060952059155,0.9910754763774992
189,BNY,0.8415210822982458,161.53,4.55016345,1.4743395358756648,0.790843451077828,0.8906774294174258,0.8762953641691503,0.7772970129107699
989,QURE,0.8414128230247669,46.9321875,16.71666414375,2.233975619118896,0.9371045519305563,0.8098889878017936,0.7841982770874969,0.7312542870094509
1108,SNX,0.8409965707207956,245.1583333333333,4.026108799999999,1.310440625807091,0.754987310214419,0.8581092483579867,0.9027265212557211,0.9586747096930947
350,DK,0.840859483778049,69.93461538461538,8.920307046153846,0.9640272861981339,0.9547292796883622,0.719169365648917,0.8578647986578493,0.8342199817843146
1219,UAL,0.8406581740976643,130.54,7.39612,1.4823660582088765,0.9150743099787686,0.8025477707006369,0.8938428874734607,0.6072186836518046
10,ABNB,0.8405408399608684,181.7084888888889,8.97856306111111,1.8771943764065984,0.7697962050704974,0.8870389589643272,0.9078261504506911,0.7908330245854158
679,KYMR,0.8404456821544426,118.75022727272727,8.785985163636363,2.4792730052891634,0.8813375431895486,0.7693458168449567,0.8646278353042983,0.8978093908150615
1005,REXR,0.840437688710979,38.227888888888884,7.427502288888888,1.5017922556156118,0.9555756157790722,0.9241725851591247,0.6230487634968821,0.5791606568323375
982,QCOM,0.8403699655537891,206.845,4.8245304,1.2574185140957976,0.8625825022883846,0.884662403044756,0.8723924459218577,0.5435575950281832
58,ALNY,0.8402400307854666,246.4303888888889,5.6428201,1.6184513660262,0.7103608369891955,0.9095512219990118,0.9167876558514566,0.8991327896930262
844,NOVT,0.8402391412778684,160.29142857142855,5.263342957142858,1.4962956834314676,0.8311709021893964,0.8072829316709029,0.866674899531536,0.9344531952045649
997,RBRK,0.8402152664556749,98.27237368421052,7.790646426315789,0.889604026010638,0.919390850455163,0.7810823926359953,0.8670151517411672,0.7164660102553606
783,MP,0.8401438816384218,57.55058125,8.030715496875,1.118683509741133,0.9193816206075155,0.8663642947442695,0.7957701071993755,0.5597878982542198
775,MNSO,0.8398558738841913,12.649166666666666,9.706563833333334,1.7858118865791794,0.9826899892347288,0.9529944920037822,0.4869990352785479,0.6496649839500285
1299,WHR,0.8397700297564725,42.69134285714286,10.473026085714285,1.1374453316223319,0.9467914708690517,0.8610531661526691,0.7241398413620753,0.6219643852645517
238,CDLR,0.8395233756120608,23.99091363636364,6.630596790909092,1.5518077494591709,0.8763583664412262,0.95176937394749,0.5257965447900651,0.9451935751799723
1075,SII,0.8394464510890366,122.63313793103448,5.405526386206896,1.2855286276979616,0.7985035651201675,0.8342174794014899,0.8525232267435787,0.9748944015774085
361,DOCU,0.8393628270968292,63.8975,9.978486499999999,1.1180543810862849,0.953812222979884,0.7918806469485169,0.8231386379133993,0.63742595039209
577,HUM,0.8390532544378699,400.0,3.49824,1.2325890934232344,0.7751479289940828,0.7928994082840237,0.9644970414201184,0.9733727810650888
535,GVA,0.8390371717858471,121.8475,6.028106825,1.1279189866138817,0.8625251020599919,0.8365185756926947,0.7920086658547838,0.8597015140145013
51,ALGT,0.8390302338012888,93.26666666666665,6.5788188000000005,1.9997010483713396,0.8186702974069342,0.8302250109243828,0.8459892771141342,0.9271902046250101
1153,SYRE,0.8389694341716142,97.448125,6.7992436375,1.0874702458400507,0.8908639500538709,0.7777014396571773,0.8424170130759934,0.8648814515754858
59,ALSN,0.8389442797593435,118.6175,5.213326275,2.566750094631095,0.7049842963510972,0.9756515854263572,0.8054406244154168,0.8963359625415105
567,HRI,0.8388984263029492,155.002,6.1629952,1.0511445823546368,0.8917244481286373,0.7355779365161773,0.8861861253125942,0.9210536661474521
1290,WDC,0.8388393811240232,574.9561214285715,7.397468842857142,0.8060384758358574,0.8514840761932986,0.7522058178611852,0.9749662489259673,0.8255466841976048
41,AGYS,0.8387907809956269,102.26214285714286,6.676516335714285,1.510702334763693,0.8684592735793589,0.8106025032601238,0.7956208303607796,0.9199499302965203
129,AXTI,0.8386659652599427,72.38427540983606,14.476040495081968,1.0104214126592077,0.9532529621877937,0.8225565071561507,0.834897123407711,0.5015322630802012
375,DXPE,0.8385182481136716,200.2891666666667,8.748555433333333,1.1689905441386024,0.8363880776052158,0.7469292777613589,0.927367659486041,0.9888364183816232
270,CLDX,0.8383392987340095,39.973333333333336,5.3315763333333335,1.4364973299429622,0.9007368374538786,0.8933684629150925,0.6344314089392634,0.8351616181701687
1259,VIST,0.8382429923660121,71.08875277777777,4.647291688888888,1.246821328148095,0.8228682590412527,0.8884299814200571,0.758722401672401,0.8754412787007344
60,AMAT,0.8381656716948452,600.0759709677419,7.932134780645161,0.905763940719845,0.8636571206571,0.7467149227341525,0.9737265860716487,0.7979013929357712
1163,TEAM,0.838146102700454,146.80855,14.140789933333334,1.2931126304811946,0.912209781594217,0.7652783085367314,0.9028357117877438,0.7045812879707323
678,KWR,0.8380923606100156,162.26,4.737930333333334,0.9706907487769495,0.7889888451210713,0.8681481350046593,0.8051178773791358,0.9707084209018273
416,ERO,0.8380392683443546,37.55518148148148,6.860951803703704,1.8339086638082482,0.8621625022712102,0.9328627229630484,0.668220478874799,0.7613634373740434
1199,TRU,0.8379201581375365,81.29136363636364,7.302804636363636,1.5277475302941426,0.8913050497999122,0.8694607762171824,0.7600625737092642,0.6963960428970053
1149,SXI,0.837905479199093,330.28499999999997,5.9428553200000005,0.9933076415917059,0.8922090912045567,0.6825419405204853,0.9418692055369637,0.9836877698793558
183,BMA,0.8377237956414093,84.69878823529412,4.681076552941176,0.9201276518194642,0.8994373298110433,0.7363577763440522,0.8403797977190817,0.9711954894330956
1062,SEI,0.8376425491344022,63.44333333333333,10.986963233333334,1.2118184115949877,0.9124868807288397,0.8366717468718288,0.776824526057213,0.7007212426272571
1071,SHAZ,0.8375332790411839,70.16273333333334,11.055605183333334,0.975845239199398,0.9094687013149915,0.8055456784520557,0.7935203273314961,0.7857418065641816
698,LH,0.837485281471567,296.447,3.8634489200000006,1.2649776446756449,0.7621508921082594,0.8475620456359712,0.8910680592270598,0.9587214141567438
1346,ZLAB,0.8374635089701108,24.425666666666665,10.8963153,1.6869003397281106,0.9378148034629635,0.9084890871009108,0.6133320596577813,0.6859073534119859
1347,ZM,0.8374025974025975,100.27,6.863471,1.2131854613741206,0.8727272727272727,0.8103896103896104,0.8649350649350649,0.7532467532467533
1100,SMTC,0.8373273336252911,140.9753,7.7022294515151515,1.0380523634672632,0.8752981411875893,0.7887148471266909,0.8904157892833173,0.7683962985862964
508,GIL,0.8373133445966127,54.75,5.733152066666666,2.243961277178694,0.8780276636018044,0.8944360988744217,0.6948783564583875,0.7797535643825614
892,OR,0.8372338433938886,36.53181818181818,5.343039463636363,1.6120380852331382,0.8710115090583752,0.9156606362720665,0.6430249360403612,0.8329360532016188
1246,VCEL,0.8372098490472656,46.23,7.7622333,3.6645819607843135,0.8866666666666667,0.8864142538975501,0.6622222222222223,0.8418708240534521
528,GRDN,0.8369843243496096,43.00121818181818,10.66522150909091,1.143884279253691,0.9322265691402759,0.7698409507597774,0.7480782005100437,0.9164505228258217
487,FUTU,0.8368861829551633,123.07194090909091,8.108248695454547,0.7229599490665326,0.9094540204198569,0.7262898686992892,0.9195600707193153,0.8046380761959898
312,CRWV,0.836866102182551,93.27996666666667,14.499021383333334,1.2377697674292791,0.9172846097370128,0.8740033728280521,0.858413047723923,0.38232698739993776
1064,SEZL,0.8366729154042997,148.9703,7.31486508095238,0.8673979258200565,0.8582828050173911,0.7574224621041914,0.8931205113092495,0.9255196964989592
292,CON,0.8366568740607797,34.5075,12.992262333333334,1.3810609775101959,0.9346569933759944,0.8331683232416226,0.7107854022595982,0.7576093279269402
420,ESTC,0.8366564543328435,87.066875,8.0451805125,1.65165221585814,0.8575565080654464,0.8332338983782083,0.821078994746572,0.8066401312825009
935,PI,0.8357619923688319,160.55916666666667,6.2398543166666665,1.1127913721557856,0.8075458170874849,0.8017064937117961,0.8802989371057087,0.9646389616794191
1179,TLN,0.8356750657913319,383.9081875,6.1076033,0.681301623710159,0.8366407867051818,0.7242892799179357,0.9666222100262083,0.9602510046799905
489,FWONK,0.8355518984830295,100.32166666666667,4.360419033333334,0.8899302379958741,0.8026631895052948,0.9011267146205556,0.782300189327065,0.8276539417356886
681,LASR,0.8354459811214255,60.84045454545455,14.504297218181819,1.434750887372373,0.912648981076623,0.8297904558023071,0.7589614381226937,0.7379989058926132
890,ONTO,0.8353520195581438,328.37426666666664,8.321150568750001,0.8228518945072683,0.8883409492085358,0.690576784278437,0.9504954943601635,0.9263171396567048
372,DUOL,0.8353101710854901,142.95650333333333,6.452079080000001,0.8134738737076839,0.8482758240614984,0.7911814627167535,0.8688921261075545,0.8772169549159116
108,ATEX,0.8352692148714118,103.136,3.2169319200000004,1.0231000582153087,0.7770244689832233,0.875567062735142,0.8022206847988352,0.9641804181021698
490,GAP,0.835249477210892,22.310000000000002,8.926025150000001,2.468278345888507,0.9532356710813302,0.9263879207609111,0.6558670429249207,0.46207811481123373
1011,RHI,0.835049765957876,39.612500000000004,11.426947545454546,0.9345427430765748,0.9900726920147244,0.8035523205424563,0.7380556925421167,0.5966987305443934
1263,VOD,0.834963347512866,15.1175,8.979407325,2.5844858462804243,0.955259723580084,0.986659418004425,0.5387194754320218,0.4754775287188355
46,AKAM,0.8349334048589888,120.27458333333334,7.542827508333333,0.8734572362246285,0.9165350364921526,0.7491104133449912,0.9002028817728457,0.7191692106141927
525,GRAL,0.8348746451874866,76.48843636363637,7.2018481484848484,1.0292334925310955,0.8904984836602119,0.7685282332698898,0.8198286044555174,0.9024957337084741
379,EAT,0.8347144202737268,228.2701923076923,7.090892492307693,0.9520750756708721,0.8377959234405391,0.7610047221426179,0.9156000920878609,0.920141759020496
224,CASY,0.8346426135138374,833.1721428571428,4.4676721,0.8788447091512683,0.8240249834127142,0.7076249348625422,0.9953349302136648,0.9949815607476467
446,FELE,0.8345528779460962,112.67833333333333,6.875020666666667,0.7993926706175479,0.9144746733366137,0.7523228444915192,0.7825450358099612,0.9466473954425761
560,HON,0.8341573441136856,245.805,5.501818925,0.8428952637616342,0.891587507698222,0.7367813834806879,0.9107620835006753,0.8207581550093207
707,LMAT,0.834090909090909,91.95,3.76932,1.604330430869099,0.7904040404040404,0.8863636363636364,0.7550505050505051,0.9621212121212122
832,NGL,0.8340609748441336,17.790833333333335,6.8444900833333335,1.562497692993915,0.9027479553548584,0.9120191834658371,0.5553377348146421,0.8782492929396182
1312,WPM,0.8340069058881233,143.03100571428573,7.245905557142858,1.4310581135806213,0.8149348614805912,0.820831055125829,0.8941679414022818,0.8265524679541978
1123,SRE,0.8339805825242718,84.26,3.13342,1.6619365380091018,0.7961165048543689,0.8932038834951457,0.7799352750809061,0.8673139158576052
154,BE,0.8332718699910893,232.9415109090909,9.06586124,0.8747069552010832,0.860268854014236,0.8017337646586435,0.9325738915957329,0.6505617513643486
105,ASTS,0.8331829443941159,66.2852,11.45723562142857,0.8742797828894734,0.9587816071300266,0.8273303963968306,0.8332874687768933,0.41386249404337316
699,LHX,0.833067148465674,298.99625000000003,4.852096625,0.8575676326569166,0.8643671720984147,0.7289719855193603,0.9194052547823913,0.9151739234297449
1010,RH,0.8329273393676656,174.22173333333333,6.53282122,0.8123169129649822,0.8859836927986069,0.7126141392640777,0.9073827926098056,0.9194153962376492
1169,TEVA,0.8327117858747733,34.2245,8.066261,2.1278170371018743,0.9404026513902654,0.9557162169701595,0.6184381478289638,0.4538255238283188
1088,SKY,0.8326462519342629,91.43416666666667,9.220295433333332,1.041381513609296,0.8506496937644051,0.7930471178458087,0.8488979653822626,0.8757277479423563
725,LW,0.8325538311426802,52.73833333333334,6.370171200000001,1.38653162278848,0.8205799216716535,0.9515694049153876,0.6953323008478813,0.7323510666763969
1271,VSAT,0.8324894315305251,78.30615384615385,12.10983486923077,1.153604374870007,0.9525377663958102,0.7309669802182713,0.8502224016452691,0.7321828988654276
1233,UNP,0.8324844029110333,302.6433333333333,3.943342766666667,1.4363469162555782,0.771610316917806,0.8453652732555229,0.9125852569255132,0.8402589496526552
1288,WCN,0.8323232323232324,159.44,3.9171,1.437992859285348,0.8055555555555556,0.8308080808080808,0.8585858585858586,0.8787878787878788
331,DAR,0.8322309313203352,65.29499999999999,3.902235,1.5307824857187393,0.8615639327559858,0.8252906034362988,0.7752107164358819,0.8678970036585931
4,AAOI,0.8322011102464824,134.88939038461538,11.324354875000001,0.905081157759372,0.91926869948613,0.781442845651507,0.899353215356803,0.5708142637694888
66,AMKR,0.8319923046601291,77.175,7.7900327250000005,0.8802661828073561,0.9235793494791275,0.8378316290542408,0.7796686484164342,0.5956473249016332
694,LFTO,0.8316259913550914,21.63,7.8260816333333345,1.345278075716045,0.9169908799564794,0.9089324357325695,0.6097056290500917,0.7061170505390593
786,MRCY,0.8315574547024459,116.5,9.371442666666667,1.1073286270325975,0.9553795678544709,0.6705661924020131,0.8653617732827535,0.8940408395612583
866,NVT,0.8313731494149944,155.17081666666667,5.93686655,1.9686136313038076,0.8267118429018168,0.8296121686061159,0.844593459632406,0.8274105346073686
705,LITE,0.8311831804405839,879.115621875,7.175961084375,0.7073729253321628,0.867359754695132,0.6813219064630976,0.9918952899683352,0.9076554104153656
715,LPX,0.8310705474173374,77.98499999999999,6.25351268,1.5170438390989394,0.8456207788959642,0.8697349404087023,0.7538109361281905,0.7993385843506624
115,AUGO,0.8310698560980485,71.94439024390243,9.78584392682927,0.9515902344909919,0.9366130024301089,0.7396365609589368,0.809439227543269,0.8249466340322877
1082,SJM,0.8309448587808959,130.4283333333333,3.9691432333333334,1.0584852222801142,0.7817781078742444,0.8732187079855266,0.8217671527208082,0.8734254268581448
1029,RRX,0.8308909963079543,225.55,5.469140525,0.986198735308553,0.8234112578724386,0.7623305638327332,0.9240739276285523,0.910665731854337
1287,WCC,0.830838768699399,343.85299999999995,11.1517466,1.1532528029734288,0.7675514160071859,0.8156376857283792,0.9123416407500459,0.9425425494194204
49,ALGM,0.8307852831173937,61.0088,10.583149966666667,1.2103654105631945,0.9355007810987969,0.8305744666336862,0.7398293716929878,0.6469307207242726
265,CIEN,0.8305107886704753,448.509984,7.675049716,0.5951521401493851,0.8837771836464471,0.6869890733668548,0.9627141578912878,0.8819976713756216
611,IOSP,0.8304710913315314,91.85333333333334,5.943870733333334,1.6775110400410227,0.8096150704139488,0.8231376103287339,0.8090667425335475,0.9719430456488313
814,MYRG,0.8304611179915664,320.27625,5.09266575,0.7766585972797042,0.8819826095520986,0.6757443775994068,0.9376480964677998,0.9772705319497956
341,DFTX,0.8303978706839991,43.96432666666667,8.539932293333333,2.7522822009887773,0.8741940463652785,0.9618248454720079,0.6443374919443003,0.5892376015208874
818,NBIS,0.8299386274867449,227.47994918032788,10.833784442622951,1.0034241868575964,0.8414458824848932,0.8270799246474281,0.9325828317399674,0.5943802864243891
443,FCX,0.829525435083981,76.35268461538462,6.604954361538462,1.237498706679524,0.8594898124523129,0.8997576817215671,0.8307304511108696,0.4764272190094911
675,KTB,0.8294827645101432,81.441875,7.5044572875,0.9195164573767817,0.8536069599809166,0.8585862866708943,0.7323120194720086,0.8375272428760777
150,BCC,0.8291372230720704,79.3423076923077,6.129067384615384,0.8529538005640076,0.9085629116428003,0.753457757618173,0.7858037624224024,0.9026923634624926
957,PRAX,0.829089895449939,355.255,6.705091926666666,1.1472564912311947,0.8450341813622848,0.7113271583702702,0.9386286790600005,0.9663769073154478
824,NEO,0.8288680969814486,16.155,14.201096920000001,1.891776784076289,0.9629791107255239,0.9471313919999755,0.567029173691358,0.46923586289252367
1111,SOLS,0.8288258025240264,61.251666666666665,8.554152433333334,2.782989262829357,0.7824604617043094,0.9409213509095599,0.7579704473888795,0.7404807863139612
