symbol,HotScore,TrendScore,regularMarketPrice,VolatilityScore
OUST,0.921188630490956,0.5968992248062015,52.72,0.8527131782945736
AAMI,0.9211385248664494,0.9049773755656108,79.15,0.8510158013544018
NBTX,0.9202290076335876,0.9618320610687024,41.6994,0.7048346055979644
TER,0.9201923076923076,0.7970085470085471,471.96,0.9829059829059827
GGAL,0.9200305810397552,0.8746177370030581,53.73,0.9143730886850152
NOC,0.9190064794816416,0.976241900647948,549.01,0.9697624190064796
NET,0.9188829787234044,0.875,268.766,0.973404255319149
IRON,0.9180685358255452,0.956386292834891,81.4975,0.7975077881619937
PYPL,0.9175675675675676,0.4004914004914005,55.52,0.9090909090909092
EQPT,0.9171253822629968,0.6330275229357798,18.65,0.8012232415902141
PRAX,0.9167735042735042,0.938034188034188,327.86,0.9401709401709402
BIO,0.9162162162162162,0.9606879606879608,298.81,0.9533169533169532
SAH,0.916067415730337,0.9595505617977528,95.31,0.8561797752808988
GLW,0.915374677002584,0.6563307493540051,253.455,0.9612403100775194
TTAN,0.914950259836674,0.799554565701559,69.2,0.78
CBRS,0.9135658914728682,0.7054263565891473,216.56,0.9638242894056848
AXON,0.9135167464114832,0.9521531100478468,510.6,0.9808612440191388
DOCN,0.911993769470405,0.7912772585669782,145.91,0.9532710280373832
CAT,0.9116452991452992,0.908119658119658,1057.01,0.9893162393162394
AZN,0.9109836065573772,0.8491803278688524,195.31,0.9114754098360656
EXPE,0.909447983014862,0.8768577494692145,262.15,0.961783439490446
ALGM,0.9093301435406698,0.6818181818181818,66.37,0.80622009569378
LB,0.9091116173120728,0.8906605922551253,80.605,0.8633257403189066
SNDK,0.908918918918919,0.845945945945946,1940.2538,1.0
KRYS,0.9088757396449704,0.9940828402366864,341.66,0.9615384615384616
IBM,0.9088383838383838,0.7727272727272727,264.94,0.9318181818181818
KFY,0.908080808080808,0.9292929292929292,71.72,0.7878787878787878
SYRE,0.9074545454545454,0.8363636363636363,104.56,0.9054545454545454
PSMT,0.9067278287461774,0.9908256880733946,196.3,0.9663608562691132
VMI,0.9059322033898304,1.0,568.885,0.9943502824858758
ACMR,0.905813953488372,0.8604651162790697,119.2,0.8837209302325582
ANDG,0.9055851063829788,0.946808510638298,40.51,0.6941489361702128
INOD,0.905367231638418,0.8926553672316384,109.04,0.9265536723163842
GPI,0.9052825552825552,1.0,319.4,0.977886977886978
WTS,0.9052391799544418,0.9772209567198178,392.355,0.9681093394077448
LCII,0.905125284738041,0.9111617312072892,107.325,0.7972665148063781
HOOD,0.9050295857988166,0.5,105.2,0.8994082840236687
MMYT,0.9048832271762208,0.7154989384288747,51.68,0.7707006369426752
MRNA,0.9047337278106508,0.6568047337278107,61.8,0.8816568047337278
OKTA,0.9047272727272728,0.7563636363636363,153.99,0.9381818181818182
DAVE,0.9046650717703348,0.9593301435406698,306.355,0.9330143540669856
MATX,0.9041850220264316,0.9845814977973568,203.9,0.9140969162995596
PSX,0.9038563829787234,0.8882978723404256,198.29,0.9335106382978724
ESLT,0.9034426229508196,1.0,802.66,0.9934426229508196
INTU,0.903058510638298,0.8643617021276596,289.76,0.9601063829787234
SEI,0.902247191011236,0.7640449438202247,72.235,0.8651685393258427
SEZL,0.9012971698113208,0.945754716981132,182.39,0.9669811320754716
CTAS,0.9005154639175258,0.8178694158075601,195.25,0.9243986254295532
IRTC,0.8999999999999999,0.9494949494949496,110.12,0.8434343434343434
SBAC,0.8998470948012232,0.9663608562691132,190.03,0.9602446483180428
VKTX,0.899468085106383,0.726063829787234,42.13,0.7553191489361702
RGC,0.899448123620309,0.8189845474613686,8.03,0.5916114790286976
QGEN,0.8993258426966293,0.6314606741573033,41.99,0.7438202247191011
RCL,0.8988738738738739,0.9009009009009008,299.18,0.9774774774774776
BNY,0.8970515970515971,0.8034398034398035,162.35,0.9017199017199016
MRVL,0.8966507177033494,0.5502392344497608,311.29,0.9760765550239234
LBTYB,0.8966216216216216,0.991891891891892,13.12,0.5108108108108108
CELC,0.8963443396226415,0.8561320754716981,111.05,0.8797169811320755
CRWV,0.896327683615819,0.5480225988700564,115.035,0.9152542372881356
RMD,0.8963104325699746,0.8854961832061069,220.75,0.9083969465648856
VCTR,0.8958726415094339,0.929245283018868,97.7,0.8490566037735849
TWST,0.8956284153005464,0.8907103825136612,85.815,0.8579234972677595
PARR,0.8953424657534247,0.8547945205479452,68.57,0.8849315068493151
APP,0.8952267303102626,0.8782816229116945,569.735,0.9880668257756564
ASTH,0.8945916114790287,0.8741721854304636,49.81,0.717439293598234
ELF,0.8939890710382513,0.7650273224043715,67.96,0.7978142076502732
CASY,0.8938356164383563,0.9945205479452056,843.1,0.9945205479452056
CRSP,0.8937704918032786,0.7213114754098361,59.39,0.780327868852459
TMDX,0.8936936936936937,0.8378378378378378,76.76,0.8333333333333334
LBRDA,0.892483660130719,0.9215686274509804,35.01,0.673202614379085
SNOW,0.8922509279881218,0.6904231625835189,248.96,0.9666666666666668
WHR,0.891743119266055,0.7186544342507645,40.72,0.8348623853211009
VIST,0.8917410714285714,0.8973214285714286,65.73,0.7991071428571429
CRCL,0.8915902140672782,0.5443425076452599,66.14,0.8623853211009175
GWRE,0.8915404040404039,0.8459595959595959,109.63,0.8838383838383839
VRNS,0.8912878787878789,0.6616161616161617,35.03,0.6654040404040404
QLYS,0.8910441968070437,0.9117647058823528,158.26,0.9187358916478556
IESC,0.8908704883227176,0.9936305732484076,747.49,0.9851380042462844
LRCX,0.8897435897435897,0.6794871794871795,401.82,0.967948717948718
CROX,0.8891437308868502,0.9235474006116208,132.78,0.9388379204892966
BE,0.8890522875816993,0.6830065359477124,276.145,0.9183006535947712
MESO,0.8884520884520886,0.8845208845208845,18.24,0.6031941031941032
VOD,0.8883792048929664,0.5107033639143731,14.72,0.7186544342507645
ALSN,0.8880494505494506,0.8956043956043956,120.68,0.8434065934065934
AXTI,0.8878742514970059,0.4431137724550898,68.08,0.8802395209580839
MPWR,0.8873614190687362,0.9933481152993348,1382.36,0.991130820399113
ENTG,0.8873205741626794,0.8253588516746412,163.02,0.8755980861244019
OMAB,0.8868421052631579,0.9784688995215312,108.94,0.7966507177033493
STX,0.8868217054263565,0.9328165374677002,976.6117,0.992248062015504
TRI,0.8867021276595743,0.8351063829787234,94.29,0.8138297872340425
GIL,0.8865384615384615,0.8550295857988166,53.13,0.7485207100591716
THC,0.8852861035422342,0.885558583106267,207.7,0.9318801089918256
BKNG,0.8850318471337578,0.6348195329087049,181.25,0.9384288747346072
FCEL,0.88486646884273,0.3887240356083086,37.46,0.8130563798219584
BBAR,0.8848623853211008,0.8287461773700305,21.16,0.7400611620795107
MSTR,0.8847255369928402,0.4295942720763723,97.67,0.8926014319809069
TW,0.8842572062084257,0.7782705099778271,99.66,0.811529933481153
GFL,0.8837919183291644,0.5914221218961625,40.49,0.7297297297297297
EWTX,0.8835616438356164,0.7890410958904109,46.3,0.7726027397260274
MEOH,0.8835616438356164,0.821917808219178,48.87,0.7465753424657534
SE,0.8834841628959276,0.7149321266968326,114.62,0.9004524886877828
AKAM,0.8832876712328765,0.7424657534246575,126.57,0.9287671232876712
FBIN,0.883204134366925,0.6640826873385013,50.765,0.7467700258397932
VECO,0.8827751196172249,0.8205741626794258,83.56,0.7631578947368421
GEV,0.8826923076923077,0.9763313609467456,1048.86,1.0
IDXX,0.882686567164179,0.9850746268656716,565.285,0.9850746268656716
MHO,0.8820594479830148,0.951167728237792,158.83,0.921443736730361
LEU,0.8819338422391857,0.910941475826972,175.405,0.926208651399491
CVSA,0.8816489361702128,0.9867021276595744,135.55,0.8803191489361702
ALMS,0.88125,0.7606382978723404,29.27,0.6329787234042553
PLMR,0.8810279633754021,0.9844097995545658,126.32,0.8488888888888889
KRMN,0.8807560137457046,0.5257731958762887,50.535,0.7972508591065293
SIMO,0.8803827751196172,0.9330143540669856,331.94,0.937799043062201
AZO,0.8796717171717171,1.0,3046.46,0.9949494949494948
CHRD,0.8795212765957447,0.952127659574468,122.36,0.8218085106382979
LION,0.8789617486338799,0.5792349726775956,16.22,0.6338797814207651
AZZ,0.8788990825688073,0.9877675840978594,146.45,0.9357798165137616
PBF,0.8788461538461537,0.717032967032967,52.9,0.8241758241758241
STEP,0.8786939623913466,0.748868778280543,43.95,0.708803611738149
DASH,0.8784688995215311,0.7583732057416268,167.975,0.9234449760765552
STRL,0.8783847980997624,0.9833729216152018,707.17,0.990498812351544
BEAM,0.8775265957446808,0.7180851063829787,37.92,0.6914893617021277
NRIX,0.8771498771498771,0.5921375921375921,22.405,0.6928746928746928
MRCY,0.8770509977827051,0.8869179600886918,122.33,0.8802660753880266
FWONK,0.8768421052631579,0.8245614035087719,100.925,0.8035087719298246
KLAC,0.8761640798226165,0.656319290465632,301.71,0.9445676274944568
RAPP,0.8759615384615383,0.9093406593406592,41.99,0.6895604395604396
SYNA,0.8758108108108108,0.827027027027027,133.05,0.8297297297297297
ANDE,0.8756164383561643,0.9424657534246575,72.05,0.8191780821917808
ARGX,0.8754901960784313,0.9950980392156864,893.065,0.9803921568627452
KEX,0.8754491017964072,0.9820359281437124,141.46,0.9101796407185628
ALGN,0.875,0.9251101321585904,181.49,0.9251101321585904
RVTY,0.8743872549019608,0.8259803921568627,112.635,0.8406862745098039
MTZ,0.8743835616438356,0.96986301369863,382.9,0.9863013698630136
ANAB,0.8739361702127659,0.9202127659574468,69.81,0.7632978723404256
ARM,0.8735645933014354,0.7679425837320574,412.32,0.9736842105263158
MTH,0.8729299363057325,0.8046709129511678,82.39,0.8450106157112527
BHVN,0.8729289940828402,0.5769230769230769,13.62,0.6331360946745562
RVMD,0.8725490196078431,0.7745098039215687,179.14,0.8700980392156863
EVCM,0.870674486803519,0.8709677419354839,11.9158,0.4897360703812317
ANET,0.8705479452054794,0.726027397260274,181.05,0.9452054794520548
HRI,0.8705128205128206,0.8675213675213675,153.0,0.8525641025641025
ALM,0.8704892966360857,0.4678899082568807,16.61,0.7522935779816514
PJT,0.8704751131221721,0.9570135746606336,163.19,0.8529411764705882
RKLB,0.8704134366925065,0.4237726098191214,97.33,0.8708010335917312
VICR,0.8701550387596898,0.9612403100775194,368.035,0.9715762273901808
DINO,0.8700549450549451,0.7967032967032966,78.62,0.8269230769230769
AGYS,0.8697649572649573,0.8760683760683761,97.51,0.7585470085470085
YPF,0.8697604790419161,0.7904191616766467,49.84,0.7365269461077845
CPK,0.8691489361702127,0.9920212765957448,133.91,0.824468085106383
MORN,0.8690118782479583,0.9576837416481068,154.65,0.9155555555555556
PHM,0.868895966029724,0.7813163481953291,135.71,0.8959660297239915
MBX,0.8687960687960687,0.8673218673218673,60.675,0.8058968058968059
MT,0.8686651583710406,0.7126696832579186,63.135,0.7364253393665159
RARE,0.8686170212765958,0.7074468085106383,35.87,0.6569148936170213
VRTX,0.8685745140388769,0.9503239740820736,528.04,0.976241900647948
ASTS,0.8680878552971576,0.4392764857881137,85.6503,0.8785529715762274
CRL,0.8678418803418805,0.8653846153846154,212.71,0.8589743589743589
HNGE,0.8677002583979327,0.8165374677002584,84.39,0.7648578811369509
TARS,0.8673491379310345,0.8512931034482759,65.44,0.7693965517241379
POWL,0.8659705159705161,0.9508599508599508,247.01,0.9434889434889436
TRVI,0.8659574468085106,0.625,19.5,0.5638297872340425
AUGO,0.8654094827586206,0.8146551724137931,65.46,0.7780172413793104
LLY,0.8651541697599603,0.9732739420935412,1208.12,0.9933333333333332
ACIW,0.8651515151515151,0.8333333333333334,45.17,0.6565656565656566
ISRG,0.8650862068965517,0.918103448275862,426.01,0.9547413793103448
MEDP,0.864968152866242,0.9830148619957536,512.79,0.9872611464968152
KC,0.8649553571428572,0.6473214285714286,10.5998,0.5714285714285714
ARWR,0.8649408284023669,0.863905325443787,81.04,0.8224852071005917
KNSA,0.8646276595744681,0.9042553191489362,67.29,0.8271276595744681
RDNT,0.8643665158371041,0.8235294117647058,69.44,0.7307692307692307
AVGO,0.8640624999999998,0.7232142857142857,393.55,0.9821428571428572
AJG,0.8637149028077753,0.8898488120950324,252.44,0.91792656587473
FWONA,0.8635087719298246,0.9929824561403509,92.39,0.775438596491228
CRWD,0.8633986928104574,0.9281045751633988,745.8708,0.9705882352941176
ADBE,0.8632113821138212,0.7398373983739838,228.94,0.9227642276422764
MDA,0.8632075471698114,0.7075471698113207,33.935,0.6438679245283019
PTRN,0.8631656804733727,0.7603550295857988,20.45,0.5857988165680473
MHK,0.8629511677282378,0.8577494692144374,119.09,0.9246284501061572
CACI,0.8621767241379311,0.9913793103448276,502.83,0.9827586206896552
SXI,0.8615196078431372,0.9877450980392156,336.3,0.9485294117647058
MNSO,0.8614250614250614,0.7051597051597052,12.62,0.5405405405405406
NAVN,0.8613905325443786,0.5710059171597633,20.99,0.6715976331360947
SKWD,0.8606310319227912,0.9175946547884188,59.19,0.6866666666666666
WOLF,0.8605263157894736,0.5239234449760766,49.5,0.7751196172248804
BATRA,0.8603603603603602,0.9864864864864864,58.36,0.6711711711711712
BLDR,0.8602972399150742,0.6942675159235668,85.41,0.8853503184713376
BLLN,0.8596629213483147,0.9101123595505618,127.97,0.8584269662921349
ILMN,0.8593418259023354,0.8174097664543525,175.09,0.9193205944798302
AAOI,0.8589090909090908,0.5309090909090909,127.53,0.9490909090909092
GKOS,0.8587473002159827,0.9049676025917928,148.34,0.9006479481641468
LDOS,0.8586393088552916,0.8315334773218143,108.84,0.8120950323974082
LPX,0.8585987261146497,0.7770700636942676,79.69,0.7834394904458599
BIDU,0.8577844311377245,0.874251497005988,117.07,0.844311377245509
MOH,0.8567567567567568,0.8771498771498771,216.71,0.9385749385749386
VLO,0.8565868263473053,0.9461077844311376,281.945,0.9700598802395208
SLS,0.8557416267942584,0.3110047846889952,15.45,0.6483253588516746
WFG,0.8557279236276849,0.964200477326969,71.19,0.7768496420047732
RGEN,0.8550955414012738,0.8450106157112527,138.4,0.9363057324840764
FIG,0.8549488054607509,0.3003412969283277,23.2464,0.7918088737201365
IBKR,0.8548458149779734,0.6828193832599119,93.25,0.8414096916299559
COIN,0.8547732696897374,0.649164677804296,163.36,0.9379474940334128
ICHR,0.8547112462006079,0.7811550151975684,98.2518,0.8085106382978723
FIX,0.8547112462006079,1.0,1781.64,0.9969604863221884
HCA,0.8545454545454545,0.941031941031941,378.85,0.9557739557739556
NESR,0.8541666666666666,0.6004901960784313,27.285,0.6078431372549019
MXL,0.8537585421412301,0.6287015945330297,125.69,0.908883826879271
JLL,0.8536855036855037,0.9852579852579852,327.91,0.9508599508599508
LIF,0.8535885167464115,0.8181818181818182,57.58,0.7272727272727273
SUPN,0.8534246575342463,0.8767123287671232,50.44,0.7123287671232876
FOUR,0.8532908704883228,0.6475583864118896,44.22,0.7919320594479831
HSAI,0.8531890660592255,0.4851936218678815,18.325,0.5831435079726651
ATRO,0.8531065088757397,0.940828402366864,80.06,0.8284023668639053
HEI-A,0.8524572649572649,0.9401709401709402,257.47,0.8717948717948718
QTWO,0.8523098243009155,0.8151447661469933,47.91,0.6966666666666667
MSM,0.8520286396181385,0.9236276849642004,125.405,0.8162291169451074
WAY,0.8516198704103671,0.5118790496760259,23.46,0.5701943844492441
DLO,0.8515452538631346,0.4768211920529801,14.67,0.5540838852097131
CRDO,0.8513473053892217,0.6616766467065869,274.175,0.9760479041916168
MD,0.8512285012285014,0.7714987714987716,25.88,0.6326781326781327
RHI,0.8509308510638298,0.6968085106382979,35.59,0.7553191489361702
PKX,0.8506459948320413,0.9121447028423773,53.2,0.6770025839793282
BILL,0.8503685503685502,0.6707616707616708,44.63,0.769041769041769
CLDX,0.8502659574468086,0.8430851063829787,39.93,0.6276595744680851
ONC,0.8498727735368956,0.9872773536895676,310.245,0.9236641221374046
GIS,0.8492273730684327,0.4083885209713024,37.77,0.6887417218543046
NKTR,0.8492211838006231,0.881619937694704,76.75,0.7632398753894081
WPP,0.8490825688073393,0.8593272171253823,18.49,0.6422018348623854
GILD,0.848404255319149,0.7393617021276596,136.36,0.8936170212765957
FTAI,0.8482022471910112,0.9123595505617976,228.02,0.9258426966292136
CCEP,0.8481277533039647,0.8259911894273128,106.1,0.8325991189427313
NBIS,0.8480769230769231,0.7455621301775148,280.91,0.9526627218934912
VPG,0.8480637813211844,0.9225512528473804,150.71,0.8291571753986332
FNV,0.8477272727272727,0.9282296650717704,221.88,0.8732057416267942
SNX,0.8475342465753424,0.9561643835616438,245.42,0.9068493150684932
VRT,0.8473979346904589,0.8122171945701357,318.47,0.963882618510158
EQNR,0.8470744680851063,0.6063829787234043,36.06,0.6835106382978723
ASML,0.8464523281596452,0.9822616407982262,1989.44,0.9977827050997784
MUSA,0.8463013698630137,1.0,606.81,0.989041095890411
SITM,0.8457446808510638,0.9787234042553192,660.76,0.9787234042553192
CDLR,0.8453017272197992,0.9321266968325792,23.64,0.5372460496613995
SII,0.8452153110047845,0.9688995215311004,128.01,0.8444976076555024
PLTR,0.845054945054945,0.3049450549450549,127.32,0.8901098901098901
LBRDK,0.8449346405228757,0.630718954248366,35.0,0.6666666666666666
TEM,0.8447368421052631,0.5454545454545454,52.54,0.7105263157894737
MSGS,0.8445017182130584,0.993127147766323,401.4725,0.9656357388316152
SMG,0.8443298969072166,0.7938144329896907,68.16,0.7697594501718213
BKR,0.843013698630137,0.5616438356164384,57.58,0.7698630136986301
PCAR,0.8429646350639579,0.7765237020316027,125.91,0.8671171171171171
ELVN,0.8428030303030303,0.7878787878787878,48.6,0.7045454545454546
NOG,0.8426861702127658,0.5638297872340425,20.36,0.6409574468085106
SLDE,0.8425339366515836,0.5859728506787331,21.725,0.5226244343891403
TENB,0.8424974209166215,0.5565610859728507,41.29,0.6952595936794582
MWH,0.8422287390029325,0.6803519061583577,30.62,0.6480938416422287
COHU,0.842090395480226,0.8700564971751412,67.68,0.7796610169491526
GRAL,0.8420427553444179,0.8408551068883611,75.79,0.7885985748218527
QCOM,0.8418918918918918,0.542997542997543,207.005,0.8722358722358723
RBLX,0.841343669250646,0.4599483204134367,54.64,0.7932816537467701
TXG,0.8407894736842104,0.5956937799043063,32.105,0.65311004784689
TBBK,0.8406741573033707,0.898876404494382,66.54,0.702247191011236
CIEN,0.8406633906633907,0.8722358722358723,487.395,0.968058968058968
UAL,0.8406581740976644,0.6072186836518046,130.54,0.8938428874734607
NXT,0.8404328018223234,0.7175398633257403,119.425,0.8337129840546698
ADPT,0.8403397027600849,0.4819532908704883,19.34,0.5498938428874734
DSC,0.8394273127753303,0.698237885462555,7.71,0.6101321585903083
ACN,0.839379474940334,0.6515513126491647,133.35,0.8806682577565632
OXY,0.838622754491018,0.5508982035928144,54.475,0.7425149700598802
MDGL,0.838598901098901,0.9972527472527472,565.4,0.978021978021978
ESAB,0.8380382775119617,0.8875598086124402,97.27,0.7488038277511961
FIGR,0.8376854599406528,0.4599406528189911,30.755,0.655786350148368
VCEL,0.8372098490472656,0.8418708240534521,46.23,0.6622222222222223
MTD,0.8363636363636364,0.9975429975429976,1245.565,0.9828009828009828
SHOP,0.8363057324840764,0.5180467091295117,114.17,0.8386411889596603
IREN,0.8357506361323155,0.2061068702290076,43.835,0.811704834605598
SKHY,0.8354545454545454,0.36,182.25,0.9745454545454544
KMX,0.8351351351351352,0.6781326781326781,58.94,0.7665847665847666
LMAT,0.834090909090909,0.9621212121212122,91.95,0.7550505050505051
KNSL,0.834090909090909,0.9848484848484848,304.48,0.9116161616161615
CWST,0.833864118895966,0.8343949044585988,91.24,0.7685774946921444
INFQ,0.833459595959596,0.2297979797979798,15.96,0.601010101010101
NOVT,0.8331695331695331,0.9238329238329238,159.08,0.8402948402948403
VCYT,0.8330601092896175,0.8688524590163934,51.6928,0.6994535519125683
ZS,0.8326754385964913,0.6710526315789473,154.37,0.9035087719298246
WCN,0.8323232323232324,0.8787878787878788,159.44,0.8585858585858586
NTAP,0.8322597366781407,0.8212669683257918,163.55,0.90744920993228
SHAK,0.8319112627986348,0.78839590443686,61.15,0.8088737201365188
GEHC,0.8318181818181817,0.6161616161616161,63.72,0.73989898989899
EFX,0.8312095032397409,0.8596112311015118,172.07,0.8876889848812095
PAY,0.8311831229893591,0.7371937639198218,23.43,0.5522222222222222
MTN,0.8298245614035088,0.9064327485380116,153.37,0.912280701754386
GRND,0.8298013245033111,0.5783664459161147,15.69,0.4834437086092715
AIP,0.8283492822966507,0.784688995215311,47.36,0.7057416267942583
W,0.8280254777070063,0.6263269639065817,92.79,0.8768577494692145
NVMI,0.8279097387173396,0.98812351543943,473.99,0.9643705463182898
NP,0.8273127753303965,0.788546255506608,34.1,0.6585903083700441
IQV,0.826710816777042,0.8940397350993378,203.2,0.9050772626931568
QNT,0.8266378456227081,0.6063348416289592,83.17,0.8961625282167043
CDW,0.8263888888888888,0.8383838383838383,130.06,0.8712121212121212
GDDY,0.8263269639065818,0.6836518046709129,81.33,0.772823779193206
AMD,0.8260479041916168,0.5508982035928144,562.09,0.994011976047904
BCAX,0.8260162601626015,0.7804878048780488,30.695,0.4674796747967479
DELL,0.8260000000000001,0.7818181818181819,456.305,0.9709090909090908
HLI,0.8259213759213758,0.9312039312039312,142.9,0.8648648648648649
RYAAY,0.8256716417910447,0.7582089552238805,67.29,0.7194029850746269
IQMX,0.8248179895471092,0.7155756207674944,13.91,0.4121621621621621
CXT,0.8247041420118343,0.8905325443786982,45.35,0.7218934911242604
RHP,0.8246284501061572,0.9044585987261148,129.77,0.7876857749469215
CBOE,0.8242990654205608,0.9657320872274144,259.94,0.956386292834891
ATEX,0.8242793791574279,0.9113082039911308,102.94,0.720620842572062
IMNM,0.8241379310344827,0.6206896551724138,23.61,0.5818965517241379
EMBJ,0.8239234449760765,0.7607655502392344,61.705,0.6746411483253588
MUR,0.8238636363636364,0.6994949494949495,36.02,0.5833333333333334
AYA,0.8235645933014355,0.8277511961722488,20.67,0.5514354066985646
DK,0.8228021978021978,0.8159340659340659,56.05,0.8021978021978022
UTI,0.8224061810154525,0.8057395143487859,47.02,0.7615894039735099
PANW,0.8223684210526316,0.7488038277511961,332.0,0.944976076555024
RBRK,0.8223484848484847,0.702020202020202,74.24,0.7777777777777778
DYN,0.8215976331360947,0.6923076923076923,19.2,0.5621301775147929
PHVS,0.8212765957446809,0.9175531914893617,34.59,0.5292553191489362
PDFS,0.820620842572062,0.8292682926829268,70.79,0.7317073170731707
TSLA,0.8204834605597964,0.4707379134860051,417.74,0.9770992366412212
