ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,103.91000366210938,72.20660018920898,1,0.9592496274967512,4
CAR,190.4199981689453,113.4204002380371,1,0.94776291751267,4
CWST,87.18000030517578,93.7697996520996,1,0.9402977988226944,1
GSAT,77.7300033569336,61.1192000579834,1,0.9669818960257984,4
IRDM,32.86000061035156,23.67345012664795,1,0.9068763674101046,3
LITE,826.8800048828125,608.9990014648438,1,0.9215093671479988,3
SBAC,204.0399932861328,186.48315856933596,1,0.9936384908640662,4
TSAT,40.11000061035156,32.40280006408691,1,0.9404523639020824,3
VSAT,53.68999862670898,46.13179985046386,1,0.9455245212695796,4
WING,152.50999450683594,228.9597024536133,1,0.939457348017418,1
