ticker,price,ma50,appearances,avg_HotScore,rule_score
AUGO,87.38999938964844,73.45798088073731,1,0.8953919850039931,3
CAR,170.07000732421875,112.14100021362304,1,0.9446189119824736,4
KALU,131.00999450683594,127.0575714111328,1,0.8996983690444775,3
KOD,42.810001373291016,25.91700008392334,1,0.91217877096998,3
LITE,764.6500244140625,599.7102014160156,1,0.8921565166600244,3
MU,367.8500061035156,403.80539794921873,1,0.9210612274137624,2
PVH,76.55999755859375,65.66191604614258,1,0.9264982028745832,4
RGC,33.720001220703125,26.90840000152588,1,0.9516185149017368,4
SNX,186.2899932861328,159.7107995605469,1,0.9464956718204984,4
WDC,297.7300109863281,274.5451013183594,1,0.8928380542686754,3
