ticker,price,ma50,appearances,avg_HotScore,rule_score
AIR,107.25,110.15739974975584,1,0.9531042128603104,2
APGE,77.81999969482422,71.23949958801269,1,0.9315964523281596,3
ARM,144.1300048828125,122.07260040283204,1,0.9670731707317072,4
BRZE,23.0,19.95290002822876,1,0.909090909090909,3
BWXT,202.58999633789065,204.14403839111327,1,0.9004434589800443,1
CORT,37.59999847412109,37.43580024719238,1,0.9493348115299336,4
ELVN,38.83000183105469,28.53490009307861,1,0.9429046563192904,4
GSAT,64.16000366210938,60.50140007019043,1,0.9526607538802662,4
SATS,115.20999908447266,114.04539978027344,1,0.9069844789356984,3
SRPT,19.96999931335449,18.75659990310669,1,0.9382483370288248,3
