ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,120.48999786376952,51.104900131225584,1,0.9303396381310736,3
AGX,458.7099914550781,380.0995373535157,1,0.9476297968397293,3
AXTI,44.29999923706055,25.168200073242183,1,0.913410341782514,3
DNTH,86.91999816894531,49.92339981079102,1,0.9494674903804488,3
GSIW,27.06999969482422,26.70439989089966,1,0.9923250564334084,4
MAZE,51.05500030517578,44.10950019836426,1,0.95044683065477,4
SITM,355.29998779296875,376.4083990478516,1,0.9390519187358916,1
UTHR,535.8099975585938,485.43379760742187,1,0.9553047404063204,4
VRTX,499.1700134277344,468.2053985595703,1,0.9586311708146436,4
XENE,60.61000061035156,43.08890007019043,1,0.9693002257336344,4
