symbol,HotScore,TrendScore,regularMarketPrice,VolatilityScore
BNTX,0.7616515837104073,0.8484162895927602,97.6,0.7194570135746606
XMTR,0.7610946745562129,0.9349112426035504,88.86,0.7544378698224852
AGX,0.7577519379844961,0.9844961240310076,719.55,0.9767441860465116
HL,0.7564593301435407,0.2057416267942583,16.54,0.4473684210526316
CELH,0.7563186813186813,0.3296703296703296,31.9199,0.5879120879120879
EGO,0.7555023923444977,0.5765550239234449,33.625,0.6339712918660287
LAZ,0.7553672316384181,0.8022598870056498,45.69,0.5875706214689266
AU,0.7536065573770493,0.659016393442623,84.18,0.7245901639344262
RCL,0.751555023923445,0.8732057416267942,313.455,0.930622009569378
DJT,0.7457765667574932,0.3079019073569482,8.61,0.2561307901907357
WWD,0.7426229508196721,0.9836065573770492,415.62,0.9453551912568308
BBWI,0.7423497267759562,0.5245901639344263,20.905,0.5519125683060109
CGAU,0.742295081967213,0.5016393442622951,16.58,0.419672131147541
AWK,0.74,0.7934426229508197,136.55,0.8360655737704918
GMAB,0.7328897338403042,0.4980988593155893,27.56,0.4144486692015209
EW,0.7305084745762711,0.7344632768361582,89.198,0.7344632768361582
ECO,0.730327868852459,0.8622950819672132,53.63,0.7704918032786885
DKS,0.7265536723163842,0.9548022598870056,228.835,0.9209039548022598
SMMT,0.7262295081967213,0.3049180327868852,15.23,0.3573770491803278
GENB,0.7250950570342205,0.596958174904943,17.83,0.3193916349809886
FIG,0.7249318801089918,0.2234332425068119,21.28,0.5231607629427792
KD,0.7240437158469943,0.5027322404371585,12.17,0.4043715846994535
ENSG,0.7175141242937852,0.9774011299435028,156.86,0.903954802259887
EMAT,0.7131147540983604,0.907103825136612,7.2701,0.3005464480874317
XE,0.7124293785310735,0.5141242937853108,22.715,0.576271186440678
LUV,0.6980874316939891,0.6120218579234973,48.09,0.6502732240437158
EMR,0.6966101694915254,0.8757062146892656,151.02,0.8305084745762712
KEEL,0.6901129943502825,0.0734463276836158,5.955,0.2598870056497175
JBTM,0.6893442622950819,0.9672131147540984,132.665,0.8688524590163934
MBLY,0.687984496124031,0.3178294573643411,9.975,0.2286821705426356
SHAK,0.6802259887005649,0.7966101694915254,61.29,0.7288135593220338
ROKU,0.671311475409836,0.8579234972677595,138.8,0.6612021857923497
VST,0.665891472868217,0.6976744186046512,159.31,0.7829457364341085
SATS,0.6609289617486339,0.73224043715847,118.63,0.4426229508196721
CEG,0.658139534883721,0.7751937984496124,270.81,0.8682170542635659
JPM,0.6556497175141243,0.8248587570621468,329.74,0.9378531073446328
APLD,0.6282945736434109,0.3565891472868217,48.295,0.4806201550387597
WMS,0.6274011299435027,0.9378531073446328,141.855,0.8587570621468926
MCO,0.6214689265536724,0.9830508474576272,468.03,0.9548022598870056
HLNE,0.6180790960451977,0.9209039548022598,87.1665,0.8700564971751412
SAIL,0.6031007751937985,0.4341085271317829,14.68,0.2480620155038759
IX,0.5903100775193798,0.813953488372093,39.57,0.3875968992248062
AAL,0.5666666666666665,0.0930232558139534,16.125,0.3178294573643411
SVM,0.5631782945736434,0.4031007751937984,12.6303,0.2403100775193798
MOD,0.5569767441860465,0.8914728682170543,296.075,0.9147286821705426
